Item,Date,Document
,2026-09-10,[Incorporation Of Subsidiary Company In The United Kingdom](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=248f61f3-d979-4511-9084-a909ba2b1ffd.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c5187884-6bbc-4e51-9edf-d3991fa6b114.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dc27a8a1-a643-4467-9243-6e47f0d5490d.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Press Release / Media Release (Revised)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=87afbe3d-0ea0-427b-bf24-103ea868b1fb.pdf)
,2026-08-29,[Intimation Of Postal Ballot](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3482cb1e-58b2-4dde-93eb-a0a3df629995.pdf)
,2026-08-29,[Shareholder Meeting / Postal Ballot-Notice of Postal Ballot](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3a41028e-0928-45ab-9a88-99cab782117a.pdf)
,2026-08-29,[Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=55f39e11-909e-443f-80d4-192a3cc05ee0.pdf)
,2026-08-29,[Notice Of 32Nd Annual General Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dda48f41-26d7-4327-8660-3460bb441b5c.pdf)
,2026-08-29,[Corporate Action-Board to consider Dividend](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f0e6d870-130e-41e2-8560-0e927121f8c9.pdf)
,2026-08-29,[Reg. 34 (1) Annual Report.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2c9ff7a-43ae-4cb0-a4c7-4acf5cd1b7e1.pdf)
,Date,Document
,---,---
,2026-07-25,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c987bf81-abe6-4915-8479-e08fdbb55345.pdf)
,2026-04-27,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3148dc8c-2942-459f-a015-7a1e465046e4.pdf)
,2026-01-16,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e93671bf-9315-4124-8991-bf75a475a347.pdf)
,2025-11-17,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2f2d370-4e62-422c-be4c-11906295012c.pdf)
,2025-08-04,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b36af667-0033-49c6-813e-47df2c688f5c.pdf)
,2025-04-15,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b1a7c440-03b1-44df-834f-1d13aaae5cbc.pdf)
,2025-01-16,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4a1655b4-51e8-4366-9f54-a4940c6694dc.pdf)
,2024-10-10,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=63227975-3a31-4b40-97c4-6db0b2577d83.pdf)
,2024-07-27,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2e28ddb0-ea91-4b11-ae19-2ef49f974ae5.pdf)
,2024-04-15,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4837f5cd-ffa2-499c-a480-c626176025b3.pdf)
,Date,Document
,---,---
,2026-07-21,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=03a129fb-e09c-4027-b4f8-b42ae53f5ef7.pdf)
,2026-07-21,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3c9f40e3-02f4-49c3-940f-d0fcfa30ff85.pdf)
,2026-04-21,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0c31840f-eec4-4dbf-a924-532a40785158.pdf)
,2025-11-10,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c75bafb1-8373-4afe-b062-0047739eac72.pdf)
,2025-08-02,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3bb6cd16-943f-4f77-a870-4e46ef73d402.pdf)
,2024-07-20,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b9707602-6dce-4b33-902c-59e7e470542a.pdf)
,2024-04-08,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6cf1d186-a7db-4905-b846-b1ddc82d7a89.pdf)
,2024-01-22,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cdf9d189-221d-435c-a9e5-0e5cb97ad49e.pdf)
,2023-11-04,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e748feaf-e0ea-4c59-9985-a1b711a30cae.pdf)
,2023-08-11,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c4ad941-cad5-444d-b7a8-a08bc5e7c10f.pdf)
,Date,Document
,---,---
,2026-07-20,[Outcome Of Board Meeting And Submission Of Unaudited Standalone And Consolidated Financial Results Of The Company Pursuant To Regulation 33 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e79978bb-220c-4261-8aa6-ba2ab79116ec.pdf)
,2026-01-08,[Outcome Of Board Meeting Held On 08Th January 2026 And Submission Of Unaudited Standalone And Consolidated Financial Results Of The Company For The Quarter And Nine Months Ended 31St December 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d5419bd-05d7-4661-a61c-409e02f502a4.pdf)
,2025-11-08,[Unaudited Standalone And Consolidated Financial Results Of The Company For The Quarter And Half Year Ended 30Th September 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e225ab62-4415-4cc9-8c4c-826a1215e0a6.pdf)
,2025-08-01,[Outcome Of Board Meeting Held On 01St August 2025 And Submission Of Unaudited Standalone And Consolidated Financial Results Of The Company For The Quarter Ended 30Th June 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b9fca44f-1b76-45bc-8bba-ce7ab1aa187c.pdf)
,2025-04-08,[Submission Of Audited Standalone And Consolidated Financial Results Of The Company For The Quarter And Financial Year Ended 31St March 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0cadbb4a-b963-499e-8bd5-38f9bf669ba2.pdf)
,2025-01-08,[Submission Of Unaudited Standalone And Consolidated Financial Results Of The Company Pursuant To Regulation 33 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1f12a02c-534c-4799-9890-8ee1906cb5de.pdf)
,2024-10-08,[Submission Of Unaudited Standalone And Consolidated Financial Results](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6e3808ab-845a-4f91-b385-642a765d5128.pdf)
,2024-10-08,[Submission Of Unaudited Standalone And Consolidated Financial Results](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d03298f-3077-4537-929d-184e22e607df.pdf)
,2024-07-19,"[Outcome Of Meeting Of Board Of Director And Submission Of Unaudited Standalone And Consolidated Financial Results Along With Limited Review Report For The Quarter Ended 30Th June, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb780e31-aea8-4522-a3f0-09ffbda7c79b.pdf)"
,2024-04-08,[Results Financial Year Ended 31.03.2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6adb14f-03b0-49d9-9ac9-0641538efd84.pdf)
,Date,Document
,---,---
,2026-07-20,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1650f0ea-1a86-4a60-9b8a-600e4fc8f637.pdf)
,2026-04-21,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e18fb6fb-e0dc-47d4-bb13-950610079466.pdf)
,2026-01-08,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2ed369ed-da65-449e-89a0-97faa6b11254.pdf)
,2025-11-09,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=41686dc2-32a5-4975-9453-8af33a72d8ff.pdf)
,2025-11-08,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d92a657d-220f-42bf-8c45-18160b14a078.pdf)
,2025-08-01,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=247b50e7-b0c4-4c6b-b580-cf04a5714d56.pdf)
,2025-04-08,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=72d122a8-cdb5-40df-9ab3-8a2b0196ed42.pdf)
,2024-07-19,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=122ff885-7a6d-487c-8e24-717581bbea03.pdf)
,2024-04-08,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff59eada-7351-478b-a603-24839ef7742d.pdf)
,2024-01-22,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a42a6cfc-3124-43f6-9dd4-83228056fdff.pdf)
,Date,Document
,---,---
,Sep 2020,[Concall - Sep 2020](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1afb7415-4c86-4f75-bbc4-a21a7ec1800d.pdf)
,Sep 2020,[Concall - Sep 2020](https://www.bseindia.com/xml-data/corpfiling/AttachHis/1afb7415-4c86-4f75-bbc4-a21a7ec1800d.pdf)
,Oct 2024,[Concall - Oct 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/63227975-3a31-4b40-97c4-6db0b2577d83.pdf)
,Nov 2025,[Concall - Nov 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/d92a657d-220f-42bf-8c45-18160b14a078.pdf)
,Nov 2025,[Concall - Nov 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a2f2d370-4e62-422c-be4c-11906295012c.pdf)
,Nov 2023,[Concall - Nov 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/53c3beec-c876-41c4-bad4-e3f543236b40.pdf)
,Nov 2022,[Concall - Nov 2022](https://www.bseindia.com/xml-data/corpfiling/AttachHis/10f0705c-8a65-4aca-8c7f-d828980a3b99.pdf)
,Nov 2021,[Concall - Nov 2021](https://www.bseindia.com/xml-data/corpfiling/AttachHis/159514c5-ff2e-4da4-8ada-ff46ec12987f.pdf)
,Nov 2021,[Concall - Nov 2021](https://www.bseindia.com/xml-data/corpfiling/AttachHis/bff7a6cd-92d0-4b4d-8c30-6994afcf3ee1.pdf)
,Nov 2020,[Concall - Nov 2020](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=27a81b54-ecf3-47ab-9765-7424d7e3d053.pdf)
,Date,Document
,---,---
,9h - Audio recording of 21 April 2026 earnings call for audited Q4 and FY2025-26 results available online.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 9h - Audio recording of 21 April 2026 earnings call for audited Q4 and FY2025-26 results available online.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/0c31840f-eec4-4dbf-a924-532a40785158.pdf)
,7h - Board meets 21 Apr 2026 to approve FY26 audited results and consider final dividend; trading window opens 24 Apr.,"[Board Meeting Intimation for Audited Standalone And Consolidated Financial Results Of The Company For The Quarter And Financial Year Ended 31St March, 2026 7h - Board meets 21 Apr 2026 to approve FY26 audited results and consider final dividend; trading window opens 24 Apr.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ba27cd08-7ab1-4be8-b24e-bb46a71e2a0b.pdf)"
,5 Mar - CFO Mehul Shah authorized to determine materiality and make Reg 30 disclosures (05 Mar 2026).,"[Updation To List Of Key Managerial Personnel (Kmps) Under Regulation 30(5) Of SEBI (LODR) Regulations, 2015 5 Mar - CFO Mehul Shah authorized to determine materiality and make Reg 30 disclosures (05 Mar 2026).](https://www.bseindia.com/xml-data/corpfiling/AttachHis/92cbd496-35e1-4951-a460-2783f892fbe8.pdf)"
,5 Mar - CFO Chanchal S.S. Rajora resigned; Mehul Shah appointed CFO effective 05 Mar 2026.,[Board Meeting Outcome for Outcome Of Board Meeting For Change In Key Managerial Personnel Of The Company. 5 Mar - CFO Chanchal S.S. Rajora resigned; Mehul Shah appointed CFO effective 05 Mar 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/6eeb94c3-e510-4be6-84cb-8f1c9e1b0357.pdf)
,4h - Earnings conference call on 21 April 2026 for Q4FY26 and FY26 audited results.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 4h - Earnings conference call on 21 April 2026 for Q4FY26 and FY26 audited results.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/4dcdb358-23a4-4791-9e93-8d887ddd9ec0.pdf)
,4 Apr - Regulation 74(5) certificate submitted for quarter ended 31 March 2026.,"[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 4 Apr - Regulation 74(5) certificate submitted for quarter ended 31 March 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9648b6b4-0c5d-4267-a61e-0ce20a3d4562.pdf)"
,"27 Apr - Received USD 16.26 million export order for 5 transformers, deliverable by mid-2027.","[Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order 27 Apr - Received USD 16.26 million export order for 5 transformers, deliverable by mid-2027.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/325fe8ca-af41-4bd8-8d57-6d947c1a1bae.pdf)"
,27 Apr - Earning Call Transcript for audited financial result as of 31.03.2026,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript 27 Apr - Earning Call Transcript for audited financial result as of 31.03.2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3148dc8c-2942-459f-a015-7a1e465046e4.pdf)
,22 Apr - Newspaper Publication for Annual financial result as of 31.03.2026,[Announcement under Regulation 30 (LODR)-Newspaper Publication 22 Apr - Newspaper Publication for Annual financial result as of 31.03.2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/5812502f-7f0d-4c75-8fe5-645e597bffd4.pdf)
,1m - Earning Call Transcript for audited financial result as of 31.03.2026,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript 1m - Earning Call Transcript for audited financial result as of 31.03.2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/3148dc8c-2942-459f-a015-7a1e465046e4.pdf)
,Date,Document
,---,---
,from bse,[Annual Report 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e694b535-53df-41c2-8392-e2de3e61a499.pdf)
,from bse,[Financial Year 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/2e8a1ba4-2aa9-4365-b2f6-2fd6cdc1b90e.pdf)
,from bse,[Annual Report 2024 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/acf3f1e5-2c8a-471b-a38d-20a9361f75a0.pdf)
,from bse,[Annual Report 2022 from bse](https://www.bseindia.com/bseplus/AnnualReport/532928/73559532928.pdf)
,from bse,[Annual Report 2021 from bse](https://www.bseindia.com/bseplus/AnnualReport/532928/69494532928.pdf)
