Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,3925,4009,4455,4011,4645,4716,5210,5104,5715,5480,6603,6591
Expenses,3576,3604,4028,3634,4288,4360,4755,4652,5250,5028,6107,5833
Operating Profit,349,405,427,377,357,356,455,452,465,452,496,758
OPM %,9,10,10,9,8,8,9,9,8,8,8,11
Other Income,19,21,27,15,33,34,20,25,23,-17,12,34
Interest,103,113,101,90,101,118,100,86,108,106,137,123
Depreciation,28,29,31,31,32,33,36,38,40,41,42,46
Profit before tax,237,284,322,270,257,238,340,353,341,288,329,623
Tax %,27,23,27,25,24,27,26,25,26,27,23,25
Net Profit,174,218,236,203,194,175,250,263,252,209,253,467
EPS in Rs,45.44,54.16,58.81,50.42,48.27,43.55,62.24,65.45,62.66,52.01,63.09,116.36
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,5818,7964,7425,6388,9317,14336,16153,18581,22902,24389,,
Expenses,5393,7472,6930,5948,8739,13069,14585,16981,20980,22218,,
Operating Profit,426,491,495,440,578,1267,1568,1601,1922,2171,,
OPM %,7,6,7,7,6,9,10,9,8,9,,
Other Income,11,15,15,19,33,36,86,81,24,52,,
Interest,158,223,254,157,171,344,432,443,474,474,,
Depreciation,56,67,87,93,98,104,116,132,161,169,,
Profit before tax,223,216,169,208,342,855,1106,1106,1310,1580,,
Tax %,35,37,20,23,25,25,25,26,25,—,,
Net Profit,145,136,135,160,257,638,825,821,977,1182,,
EPS in Rs,37.82,35.55,35.32,41.94,67.09,166.64,205.41,204.46,243.21,294.12,,
Dividend Payout %,25,27,27,23,22,24,25,25,25,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,38,38,38,38,38,38,38,40,40,40,,
Reserves,998,1070,1164,1128,1361,1677,2198,3836,4463,5353,,
Borrowings,305,363,253,372,325,359,376,476,585,956,,
Other Liabilities,2107,2805,3501,3116,3275,4533,5605,5264,6175,7362,,
Total Liabilities,3448,4276,4957,4654,4999,6608,8218,9616,11264,13711,,
Fixed Assets,574,649,709,885,878,881,950,1193,1540,1717,,
CWIP,28,20,103,55,29,38,99,122,130,540,,
Investments,119,0,187,0,60,31,54,11,219,55,,
Other Assets,2728,3608,3958,3714,4032,5657,7114,8290,9373,11399,,
Total Assets,3448,4276,4957,4654,4999,6608,8218,9616,11264,13711,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,312,225,632,94,281,244,698,-283,1291,968,,
Cash from Investing Activity,-166,-5,-388,45,-115,-91,-267,-267,-705,-552,,
Cash from Financing Activity,-157,-69,-293,-189,-123,-106,-186,635,-483,-434,,
Net Cash Flow,-11,151,-49,-49,43,46,246,85,103,-18,,
Free Cash Flow,146,97,424,-50,226,114,452,-613,784,235,,
CFO/OP,95,67,143,35,74,58,72,-2,97,70,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,95,109,98,93,106,99,81,89,80,85,,
Inventory Days,102,98,74,85,119,108,85,83,82,84,,
Days Payable,181,207,188,182,231,207,172,140,137,138,,
Cash Conversion Cycle,15,0,-16,-4,-6,1,-5,32,25,30,,
Working Capital Days,22,21,6,13,25,27,18,50,39,43,,
ROCE %,31,27,30,28,22,27,51,44,33,32,,
