Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,54.75%,54.57%,53.49%,53.17%,53.14%,53.11%,52.42%,51.25%,50.27%,48.87%,48.87%,50.07%
FIIs,21.87%,22.69%,24.35%,24.62%,25.08%,24.27%,25.42%,26.72%,27.42%,28.76%,27.8%,26.48%
DIIs,18.27%,18.02%,19.35%,19.29%,18.7%,19.51%,19.23%,19.09%,19.39%,19.54%,20.53%,20.64%
Government,0%,0%,0%,0%,0.12%,0.12%,0.12%,0.12%,0.12%,0.12%,0.12%,0.12%
Public,1.84%,1.83%,1.83%,1.91%,1.94%,1.96%,1.84%,1.8%,1.83%,1.78%,1.81%,1.8%
Others,3.27%,2.89%,0.98%,1.01%,1.03%,1.03%,0.98%,1.01%,0.97%,0.94%,0.87%,0.88%
No. of Shareholders,685529,677690,694297,762266,784930,836095,833428,828719,848472,852831,901086,929079
