Item,Indicator,Value,Signal
,SMA (10),1011.76,Buy
,EMA (10),1017.22,Buy
,SMA (20),1008.26,Buy
,EMA (20),1019.27,Buy
,SMA (50),1054.82,Sell
,EMA (50),1036.01,Buy
,SMA (100),1044.56,Sell
,EMA (100),1042.52,Sell
,SMA (200),1039.79,Sell
,EMA (200),1054.91,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),54.29,Neutral
,"MACD (12,26,9)",-7.2,Buy
,"Stochastic (14,3,3)",93.88,Sell
,ADX (14),21.02,Neutral
,Williams %R (14),-6.46,Sell
,ATR (14),24.73,Neutral
,ROC (12),3.25,Buy
,Stoch RSI (14),98.25,Sell
,"UO (7,14,28)",69.78,Neutral
