Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,44.08%,44.08%,44.08%,44.08%,44.08%,44.08%,44.08%,44.08%,44.08%,44.08%,44.08%,44.08%
FIIs,7.3%,7%,6.48%,7.11%,8.1%,8.33%,9.35%,9.11%,8.03%,7.58%,7.8%,7.52%
DIIs,8.18%,8.13%,8.46%,10.4%,9.89%,9.66%,9.16%,8.87%,9.55%,9.58%,9.22%,9.36%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,6.78%,6.76%,7.08%,7.64%,7.33%,7.33%,6.94%,7.43%,7.77%,8.11%,8.09%,8.23%
Others,33.66%,34.03%,33.9%,30.76%,30.61%,30.59%,30.47%,30.51%,30.56%,30.64%,30.81%,30.81%
No. of Shareholders,100927,87486,83296,80737,84298,82004,81219,82045,82650,81815,82249,83325
