Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Revenue,1865,2013,2065,2188,2518,2760,2845,2937,3219,3431,3563,3717
Expenses,55,12,8,47,-138,73,-28,109,147,320,587,109
Financing Profit,593,688,817,678,994,924,1014,852,926,717,563,1048
Financing Margin %,32,34,40,31,39,33,36,29,29,21,16,28
Other Income,16,10,129,9,8,10,10,8,32,74,62,20
Interest,1217,1313,1240,1464,1662,1762,1859,1976,2147,2394,2413,2561
Depreciation,2,2,2,2,3,3,4,3,3,3,4,2
Profit before tax,606,696,943,685,1000,932,1020,857,955,788,621,1066
Tax %,26,25,26,19,31,21,29,26,26,10,-219,20
Net Profit,452,519,700,558,689,735,728,630,710,713,1981,851
EPS in Rs,2.26,2.59,3.5,2.79,3.44,3.67,3.64,3.15,3.55,3.56,9.9,4.25
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Revenue,4228,5584,7567,7267,6986,7082,7831,10345,13150,13930,,
Expenses,526,652,544,277,111,279,134,-46,1162,1162,,
Financing Profit,1408,1861,2176,2225,2342,2296,2736,3644,3057,3253,,
Financing Margin %,33,33,29,31,34,32,35,35,23,23,,
Other Income,6,7,4,11,11,4,117,4,177,189,,
Interest,2295,3071,4848,4765,4533,4507,4961,6747,8931,9515,,
Depreciation,5,5,6,7,8,11,10,11,13,12,,
Profit before tax,1408,1863,2174,2229,2346,2289,2843,3637,3221,3430,,
Tax %,28,37,21,29,27,26,26,26,-25,—,,
Net Profit,1010,1180,1708,1578,1716,1701,2117,2709,4034,4255,,
EPS in Rs,5.04,5.89,8.53,7.89,8.57,8.5,10.57,13.53,20.15,21.26,,
Dividend Payout %,11,14,36,28,41,45,39,31,30,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,,
Reserves,7166,7940,8953,10340,11186,12465,13442,14611,15966,19974,,
Borrowing,28196,36277,59848,61437,60978,61503,62905,73996,107297,141677,,
Other Liabilities,1975,2695,2026,2347,2792,2924,2621,2814,3231,3186,,
Total Liabilities,39339,48914,72828,76126,76958,78894,80969,93422,128496,166838,,
Fixed Assets,72,71,71,65,82,93,90,88,88,88,,
CWIP,43,35,39,52,39,25,19,15,16,23,,
Investments,367,527,534,232,250,257,630,297,1318,2227,,
Other Assets,38857,48281,72185,75777,76588,78518,80230,93022,127074,164500,,
Total Assets,39339,48914,72828,76126,76958,78894,80969,93422,128496,166838,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-2598,-7830,-23400,-1336,2161,-806,-851,-10287,-31421,-33912,,
Cash from Investing Activity,-5,-4,18,83,-14,-1,-352,435,-1041,-884,,
Cash from Financing Activity,2509,7858,23422,1365,-1083,81,691,10174,32218,34793,,
Net Cash Flow,-93,24,39,112,1063,-726,-512,322,-244,-3,,
Free Cash Flow,-2606,-7837,-23408,-1349,2150,-812,-853,-10283,-31442,-33906,,
CFO/OP,-72,-199,-462,-13,37,-6,-6,-127,-296,-278,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
ROE %,9,11,11,15,12,12,11,13,16,20,,
