Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1189,1156,1176,1180,967,1138,1197,1210,1297,1388,1471,1477
Expenses,977,905,920,921,763,907,945,963,1019,1080,1119,1138
Operating Profit,213,250,256,259,203,230,252,247,278,308,352,339
OPM %,18,22,22,22,21,20,21,20,21,22,24,23
Other Income,2,1,2,2,3,6,33,-10,-1,-4,25,2
Interest,26,29,29,27,26,27,24,24,29,29,33,21
Depreciation,53,52,53,53,53,57,64,69,72,74,82,80
Profit before tax,136,170,176,181,128,153,198,145,176,202,262,240
Tax %,25,26,26,26,24,23,23,22,26,26,23,25
Net Profit,102,126,130,135,97,118,152,113,131,150,202,180
EPS in Rs,4.21,5.18,5.35,5.56,4.01,4.85,6.27,4.64,5.38,6.19,8.13,7.26
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,1685,2279,2599,3238,3765,4512,4506,4482,5366,5632,,
Expenses,1406,1895,2073,2382,3038,3597,3648,3534,4177,4355,,
Operating Profit,278,384,526,856,727,915,858,948,1188,1277,,
OPM %,17,17,20,26,19,20,19,21,22,23,,
Other Income,27,75,90,26,13,12,2,41,7,22,,
Interest,33,28,27,26,23,56,106,103,114,112,,
Depreciation,76,105,137,151,159,184,207,226,296,307,,
Profit before tax,196,326,451,704,558,687,547,660,785,881,,
Tax %,32,27,26,22,26,25,26,24,24,—,,
Net Profit,133,236,335,549,413,517,405,502,595,662,,
EPS in Rs,5.22,9.3,13.19,22.18,16.64,21.34,16.72,20.68,24.01,26.96,,
Dividend Payout %,19,11,8,7,9,7,9,7,7,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,23,25,25,25,25,25,24,24,24,25,,
Reserves,881,1279,1504,1818,2149,2562,2811,3201,3691,5060,,
Borrowings,656,978,991,892,849,1106,1136,1315,1455,1512,,
Other Liabilities,319,388,458,487,690,819,932,957,1051,1086,,
Total Liabilities,1879,2670,2979,3223,3713,4512,4903,5498,6221,7683,,
Fixed Assets,644,777,944,1204,1332,1541,1911,2096,2426,3250,,
CWIP,267,515,496,294,239,356,239,272,440,410,,
Investments,108,157,210,19,19,20,21,22,22,1,,
Other Assets,859,1222,1328,1706,2123,2594,2732,3109,3333,4022,,
Total Assets,1879,2670,2979,3223,3713,4512,4903,5498,6221,7683,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,188,-1,262,476,432,332,739,439,867,793,,
Cash from Investing Activity,-326,-462,-270,-160,-277,-379,-192,-358,-689,-758,,
Cash from Financing Activity,56,529,-17,-213,-299,190,-440,8,-93,379,,
Net Cash Flow,-82,66,-25,103,-144,143,107,90,85,414,,
Free Cash Flow,-127,-447,-17,292,161,-65,328,61,297,239,,
CFO/OP,83,21,91,113,73,66,100,73,107,87,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,108,136,108,93,86,90,77,80,77,62,,
Inventory Days,145,114,112,125,205,190,182,235,284,326,,
Days Payable,116,112,94,102,142,124,124,135,154,131,,
Cash Conversion Cycle,137,138,126,116,150,156,135,179,207,256,,
Working Capital Days,-2,42,48,63,62,44,36,35,42,49,,
ROCE %,18,12,15,17,25,17,19,15,15,16,,
