Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,56.19%,55.95%,55.81%,55.68%,55.18%,54.93%,54.78%,54.73%,54.65%,54.2%,54.13%,53.98%
FIIs,9.45%,7.16%,6.91%,6.73%,13.88%,15.46%,16.57%,17.14%,16.3%,16.39%,16.94%,19%
DIIs,0.79%,0.78%,1.27%,1.44%,1.54%,4.71%,5.81%,6.37%,7.6%,8.37%,8.3%,8.49%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,14.57%,17.55%,17.45%,17.57%,16.83%,18.96%,17.48%,16.65%,17.16%,16.52%,16%,14.22%
Others,19%,18.56%,18.56%,18.59%,12.58%,5.94%,5.35%,5.11%,4.3%,4.52%,4.63%,4.3%
No. of Shareholders,95067,78627,79220,92591,110219,128525,133244,123779,131029,126810,122511,116526
