Item,Indicator,Value,Signal
,SMA (10),770.83,Sell
,EMA (10),762.47,Sell
,SMA (20),785.35,Sell
,EMA (20),774.47,Sell
,SMA (50),778.03,Sell
,EMA (50),777.33,Sell
,SMA (100),775.7,Sell
,EMA (100),791.07,Sell
,SMA (200),847,Sell
,EMA (200),829.18,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),31.16,Neutral
,"MACD (12,26,9)",-10.05,Sell
,"Stochastic (14,3,3)",4.19,Buy
,ADX (14),23.86,Neutral
,Williams %R (14),-98.06,Buy
,ATR (14),24.77,High Volatility
,ROC (12),-9.46,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",27.07,Buy
