Item,Indicator,Value,Signal
,SMA (10),116.06,Buy
,EMA (10),116.24,Buy
,SMA (20),116.29,Buy
,EMA (20),115.83,Buy
,SMA (50),112.74,Buy
,EMA (50),113.75,Buy
,SMA (100),109.87,Buy
,EMA (100),112.58,Buy
,SMA (200),114.8,Buy
,EMA (200),111.91,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),56.22,Neutral
,"MACD (12,26,9)",0.78,Sell
,"Stochastic (14,3,3)",63.72,Neutral
,ADX (14),14.82,Neutral
,Williams %R (14),-29.47,Neutral
,ATR (14),2.18,Neutral
,ROC (12),0.04,Buy
,Stoch RSI (14),68.38,Neutral
,"UO (7,14,28)",42.68,Neutral
