Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,440,403,783,841,493,462,913,861,650,965,1485,1437
Expenses,423,390,620,686,473,447,723,705,628,904,1215,1195
Operating Profit,17,13,162,155,20,15,190,156,23,61,270,242
OPM %,3.8,3.1,21,18,4,3.2,21,18,3.5,6,18,17
Other Income,4,3,4,5,10,4,1,3,-33,-6,1,4
Interest,6,6,6,4,1,3,4,2,16,41,39,26
Depreciation,6,6,6,5,5,5,13,11,25,56,55,57
Profit before tax,9,4,154,152,24,10,173,145,-51,-42,177,162
Tax %,31,92,3,3,12,37,1,12,4,-4,9,27
Net Profit,6,0,150,148,21,6,172,128,-53,-40,162,119
EPS in Rs,0.19,0.01,4.72,4.64,0.66,0.2,5.4,4.02,-1.66,-1.25,5.09,3.74
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,513,843,1767,1867,2009,2255,2328,2709,3961,4537,,
Expenses,387,658,1446,1522,1664,1918,2020,2329,3451,3941,,
Operating Profit,125,185,321,344,345,337,308,380,510,596,,
OPM %,24,22,18,18,17,15,13,14,13,13,,
Other Income,35,28,-33,-123,10,-5,0,20,-34,-34,,
Interest,2,30,140,84,26,16,24,12,98,122,,
Depreciation,9,13,26,25,24,25,24,28,147,193,,
Profit before tax,150,171,121,112,306,291,260,359,230,247,,
Tax %,9,0,-17,-6,-1,-7,-3,3,14,—,,
Net Profit,137,171,142,119,309,310,267,347,197,188,,
EPS in Rs,6.85,5.87,4.92,3.73,9.71,9.75,8.39,10.9,6.2,5.92,,
Dividend Payout %,23,17,20,27,10,10,12,11,19,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,39,39,58,58,64,64,64,64,64,64,,
Reserves,518,652,3329,3403,4504,4780,5059,5294,5608,5762,,
Borrowings,25,25,1569,1519,550,387,297,329,188,3203,,
Other Liabilities,100,112,503,610,548,461,413,462,582,1161,,
Total Liabilities,682,829,5459,5590,5666,5692,5833,6148,6442,10190,,
Fixed Assets,103,104,4567,4674,4667,4710,4732,4708,5125,8596,,
CWIP,0,0,10,4,4,12,13,10,15,23,,
Investments,30,148,46,110,0,27,70,78,36,5,,
Other Assets,550,577,835,802,995,943,1018,1354,1266,1566,,
Total Assets,682,829,5459,5590,5666,5692,5833,6148,6442,10190,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,77,69,149,259,287,237,92,246,380,226,,
Cash from Investing Activity,-72,-59,-4092,-17,-10,-59,-85,-178,-207,-2881,,
Cash from Financing Activity,-6,-2,4052,-260,-216,-234,-138,-26,-186,2698,,
Net Cash Flow,-1,8,109,-18,60,-56,-132,43,-13,44,,
Free Cash Flow,46,61,132,235,269,162,47,220,315,126,,
CFO/OP,86,64,115,81,83,70,28,81,99,50,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,3,6,42,24,18,26,34,44,49,35,,
Inventory Days,127,113,393,168,158,135,146,150,148,178,,
Days Payable,264,254,662,289,189,136,100,116,122,107,,
Cash Conversion Cycle,-134,-135,-227,-97,-13,25,80,78,75,106,,
Working Capital Days,-57,-26,-26,-7,-35,-27,17,20,34,48,,
ROCE %,23,22,7,6,6,6,6,5,6,5,,
