Item,Indicator,Value,Signal
,SMA (10),105.81,Sell
,EMA (10),106.08,Sell
,SMA (20),107.19,Sell
,EMA (20),107.1,Sell
,SMA (50),110.39,Sell
,EMA (50),109.45,Sell
,SMA (100),112.58,Sell
,EMA (100),113.02,Sell
,SMA (200),122.53,Sell
,EMA (200),120.18,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),37.37,Neutral
,"MACD (12,26,9)",-1.38,Sell
,"Stochastic (14,3,3)",18,Buy
,ADX (14),19.27,Neutral
,Williams %R (14),-88.73,Buy
,ATR (14),2.13,Neutral
,ROC (12),-3.65,Sell
,Stoch RSI (14),37.96,Neutral
,"UO (7,14,28)",39.09,Neutral
