Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,52.63%,52.63%,52.63%,52.63%,52.63%,52.63%,52.63%,52.63%,52.63%,52.63%,52.63%,52.63%
FIIs,20.36%,20.6%,19.92%,20.43%,21.23%,21.73%,20.48%,19.16%,17.97%,16.46%,15.79%,15.76%
DIIs,13%,14.17%,15.44%,14.68%,14.25%,13.9%,14.79%,15.5%,15.86%,16.22%,16.35%,16.98%
Government,0.04%,0.04%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%
Public,10.07%,10.06%,9.66%,10.14%,9.85%,9.64%,9.94%,10.58%,11.31%,12.19%,12.48%,11.88%
Others,3.9%,2.49%,2.29%,2.07%,1.98%,2.03%,2.11%,2.07%,2.17%,2.44%,2.7%,2.69%
No. of Shareholders,621578,689192,770808,1033680,1040890,1041320,1082800,1126510,1154540,1179930,1208650,1175190
