Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Revenue,5219,5552,5860,6024,6078,6220,6745,6436,6537,6652,6656,6996
Expenses,1924,2072,2507,2227,2355,2567,3055,2454,2392,2360,2076,1920
Financing Profit,-7,-84,-319,27,-54,-190,-356,-51,141,286,538,889
Financing Margin %,0,-2,-5,0,-1,-3,-5,-1,2,4,8,13
Other Income,647,861,1125,835,993,1186,1392,997,884,869,709,1686
Interest,3302,3564,3672,3770,3778,3842,4046,4033,4004,4006,4042,4188
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,640,777,806,862,939,996,1036,946,1025,1155,1247,2575
Tax %,37,35,35,36,36,36,37,36,40,36,36,75
Net Profit,402,503,526,551,603,639,652,607,620,740,801,656
EPS in Rs,0.34,0.42,0.44,0.46,0.5,0.53,0.52,0.48,0.49,0.59,0.64,0.52
Gross NPA %,4.14,3.85,3.46,3.32,3.18,2.91,2.69,2.63,2.56,2.41,2.17,2.08
Net NPA %,1.11,0.98,0.89,0.78,0.73,0.63,0.5,0.45,0.43,0.36,0.27,0.25
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Revenue,14020,14331,15134,14446,14981,17651,21854,25067,26281,26841,,
Expenses,8521,12753,11539,8845,7658,6729,8517,9892,8910,8748,,
Financing Profit,-5396,-8441,-6446,-3365,-1185,614,-416,-262,1286,1854,,
Financing Margin %,-38,-59,-43,-23,-8,3,-2,-1,5,7,,
Other Income,1121,1514,2871,3424,3101,2508,3266,4407,3460,4149,,
Interest,10895,10019,10042,8966,8508,10307,13754,15437,16085,16240,,
Depreciation,152,137,137,134,165,218,281,311,372,0,,
Profit before tax,-4427,-7065,-3713,-75,1750,2905,2569,3834,4373,6002,,
Tax %,0,-39,-34,-321,47,36,36,36,37,—,,
Net Profit,-4436,-4321,-2437,167,930,1862,1654,2445,2768,2817,,
EPS in Rs,-19.22,-7.97,-2.46,0.17,0.78,1.56,1.38,1.95,2.21,2.24,,
Dividend Payout %,0,0,0,0,0,0,20,20,20,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,1560,2308,5423,9918,9918,11956,11956,11956,12540,12540,,
Reserves,11194,12649,11968,9291,12688,11638,13809,15401,18465,20710,,
Borrowing,9535,12449,8324,15695,15383,13508,20501,25331,28687,23310,,
Deposits,201285,181849,197907,193203,205919,224073,249338,263130,293542,327563,,
Other Liabilities,7767,6800,6863,7800,9428,6609,5260,7873,9247,11737,,
Total Liabilities,231340,216056,230484,235908,253336,267784,300863,323691,362481,395858,,
Fixed Assets,2843,2867,2814,2832,3151,3287,3444,3717,3791,4126,,
CWIP,6,8,8,8,67,48,65,65,61,74,,
Investments,74019,70962,82232,90999,93783,96874,95169,92904,94272,98777,,
Other Assets,154471,142219,145430,142069,156335,167575,202184,227006,264357,292881,,
Total Assets,231340,216056,230484,235908,253336,267784,300863,323691,362481,395858,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-3852,-9082,4190,-10658,2422,4399,2983,1002,1913,-10584,,
Cash from Investing Activity,-217,-24,44,-250,106,-214,-67,-275,-680,-681,,
Cash from Financing Activity,3609,5754,5450,4283,3266,-1637,-336,-430,5870,-977,,
Net Cash Flow,-459,-3352,9684,-6626,5794,2548,2580,297,7102,-12242,,
Free Cash Flow,-3991,-9187,4139,-10782,2258,4189,2701,703,1576,-11015,,
CFO/OP,-40,-165,266,-296,43,60,27,8,13,-61,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
ROE %,-15,-32,-27,-13,0,4,8,6,8,9,,
