Item,Indicator,Value,Signal
,SMA (10),1303.85,Sell
,EMA (10),1300.55,Sell
,SMA (20),1306.19,Sell
,EMA (20),1301.02,Sell
,SMA (50),1279.83,Sell
,EMA (50),1287.9,Sell
,SMA (100),1276.29,Sell
,EMA (100),1268.55,Sell
,SMA (200),1227.66,Buy
,EMA (200),1226.32,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),40.61,Neutral
,"MACD (12,26,9)",3.06,Sell
,"Stochastic (14,3,3)",21.56,Neutral
,ADX (14),27.54,Buy
,Williams %R (14),-100,Buy
,ATR (14),25.82,Neutral
,ROC (12),-5.67,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",40.51,Neutral
