Item,Date,Document
,2026-09-01,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d276f762-fc9b-4e3f-b5d2-50b8c58ecc2c.pdf)
,2026-08-31,[Shareholder Meeting / Postal Ballot-Outcome of Postal_Ballot](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d816154b-4df2-474c-88d0-1d52d6523050.pdf)
,2026-08-31,"[Shareholder Meeting / Postal Ballot-Scrutinizer""s Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c2ee624e-f11a-45f3-b112-fe65e0688920.pdf)"
,2026-08-11,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f799d568-aee6-4aca-a0e1-530249410e31.pdf)
,2026-08-04,[Announcement under Regulation 30 (LODR)-Change in Management](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e18a4495-41fc-48ae-97a6-fa81e8ed0cf5.pdf)
,2026-08-03,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=db54da00-07a0-4c89-a3b8-713526c50f3c.pdf)
,2026-07-31,[Shareholder Meeting / Postal Ballot-Notice of Postal Ballot](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=89313bc8-4f1f-48a6-b485-ab7b8219623d.pdf)
,2026-07-30,[Intimation Of Postal Ballot/ E-Voting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=43c26a57-70d8-4306-89be-ed0e7fdeb0b7.pdf)
,2026-07-24,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dbc69a9e-f8ad-49a4-8e6c-6b0aaeaa765c.pdf)
,2026-07-18,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=65d2777b-4f07-4c5c-970d-0ef2c4d08a35.pdf)
,Date,Document
,---,---
,2026-07-21,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e39e029-d034-49cf-b1b7-14523890ac2a.pdf)
,2026-01-13,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4a146a89-f3b2-4591-b640-8b807b01fd1b.pdf)
,2022-07-26,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=534a49c3-3cec-49d9-92d0-76ca1cad4e25.pdf)
,Date,Document
,---,---
