Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,33.47%,33.47%,33.47%,30.91%,30.92%,29.19%,29.2%,29.19%,29.21%,29.21%,29.21%,29.21%
FIIs,25.74%,25.73%,25.83%,27.81%,28.8%,26.65%,26.28%,25.25%,24.55%,23.93%,22.56%,20.21%
DIIs,24.18%,24.33%,24.42%,24.95%,23.95%,27.48%,27.89%,28.99%,29.98%,30.45%,31.7%,34.35%
Government,0%,0%,0%,0%,0.21%,0.23%,0.26%,0.27%,0.27%,0.27%,0.27%,0.28%
Public,14.45%,14.34%,14.2%,14.24%,14.16%,14.29%,14.13%,14.1%,13.82%,13.84%,13.98%,13.74%
Others,2.16%,2.12%,2.08%,2.09%,1.95%,2.15%,2.23%,2.2%,2.16%,2.29%,2.28%,2.2%
No. of Shareholders,426861,425731,436154,463569,470234,525114,543420,549655,534587,540521,584217,578679
