Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,26023,29038,32041,31480,33704,32042,36595,35288,37403,39708,38494,42037
Expenses,16073,18601,21108,19655,21420,19669,23868,20973,23352,25842,23983,24896
Operating Profit,9950,10438,10933,11825,12283,12373,12728,14315,14050,13866,14511,17141
OPM %,38,36,34,38,36,39,35,41,38,35,38,41
Other Income,0,2,4,3,3,3,10,13,3,-378,25,5
Interest,4449,4777,5154,5592,6046,6276,6396,6807,6901,7232,7291,7834
Depreciation,209,232,257,267,275,288,339,317,327,330,317,380
Profit before tax,5292,5431,5527,5968,5966,5812,6002,7204,6825,5926,6928,8932
Tax %,29,26,26,29,30,24,21,26,30,26,25,30
Net Profit,3756,4045,4085,4209,4180,4412,4756,5329,4746,4368,5226,6297
EPS in Rs,12.09,13.52,13.28,13.39,13.07,13.97,15.14,17.46,14.04,13.95,15.86,19.57
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,32862,42605,54351,60592,68406,82072,110382,132944,150530,157642,,
Expenses,22074,27569,36094,40950,46951,52204,69497,83420,93433,98074,,
Operating Profit,10788,15037,18258,19641,21455,29868,40886,49524,57098,59568,,
OPM %,33,35,34,32,31,36,37,37,38,38,,
Other Income,1,2,0,-7,8,1,-4,-18,-382,-344,,
Interest,4531,6657,9500,9274,9629,12380,18607,24587,28541,29259,,
Depreciation,160,226,457,498,563,678,900,1170,1291,1354,,
Profit before tax,6099,8155,8302,9862,11271,16811,21375,23748,26883,28612,,
Tax %,32,34,28,25,26,27,27,26,27,—,,
Net Profit,4176,5374,5994,7367,8314,12210,15595,17558,19669,20637,,
EPS in Rs,16.65,20.23,21.17,28.09,28.63,40.29,51.07,55.57,61.24,63.42,,
Dividend Payout %,1,1,2,1,1,2,2,2,2,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,80,80,80,80,80,80,159,159,160,160,,
Reserves,16071,20403,23660,31222,35750,40167,46248,60169,72236,77755,,
Borrowings,48282,65695,99754,127212,128461,161179,212265,288933,355855,429914,,
Other Liabilities,64181,75337,84934,92791,115554,131987,146729,188154,223269,250666,,
Total Liabilities,128614,161514,208428,251304,279845,333413,405401,537415,651519,758495,,
Fixed Assets,1645,1792,2097,3216,3182,3586,4336,5455,6297,6729,,
CWIP,4,28,66,45,129,113,191,220,314,321,,
Investments,62658,69428,81679,91821,113654,119222,136176,170127,190130,194414,,
Other Assets,64306,90266,124587,156223,162879,210493,264698,361613,454778,557031,,
Total Assets,128614,161514,208428,251304,279845,333413,405401,537415,651519,758495,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-10922,-19580,-27076,-23369,4547,-33670,-39480,-65502,-61750,-55301,,
Cash from Investing Activity,151,-922,-6903,-9948,-3684,1445,-13945,-14132,-7987,-12635,,
Cash from Financing Activity,12513,19590,34535,34479,1687,32326,51016,82709,69828,66610,,
Net Cash Flow,1742,-911,555,1162,2551,101,-2409,3075,92,-1326,,
Free Cash Flow,-10922,-19883,-27646,-24239,4096,-34420,-40603,-66811,-63466,-56619,,
CFO/OP,-125,-162,-161,-113,34,-142,-117,-146,-111,-84,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,19,19,19,18,17,16,15,20,23,23,,
Cash Conversion Cycle,19,19,19,18,17,16,15,20,23,23,,
Working Capital Days,-301,-750,-644,-417,-490,-493,-444,-406,-377,-364,,
ROCE %,14,13,13,11,10,10,11,12,11,11,,
