Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1183,1264,1325,1398,1288,1354,1422,1497,1363,1440,1545,1871
Expenses,914,935,1032,1075,1002,978,1115,1147,1040,1072,1216,1377
Operating Profit,269,329,294,322,286,376,307,350,323,368,329,494
OPM %,23,26,22,23,22,28,22,23,24,26,21,26
Other Income,20,22,24,20,21,23,32,9,12,-9,23,14
Interest,2,2,2,3,2,3,2,3,2,2,2,2
Depreciation,23,25,24,26,25,25,25,27,25,24,28,30
Profit before tax,264,324,292,314,280,371,313,330,308,332,323,476
Tax %,26,25,26,26,26,27,25,26,26,26,25,27
Net Profit,194,242,216,232,207,271,233,244,228,245,242,348
EPS in Rs,1.97,2.45,2.19,2.35,2.1,2.74,2.36,2.47,2.3,2.47,2.45,3.52
Item,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,3584,3905,3877,2997,4192,4774,5075,5365,5722,6219,,
Expenses,2551,2834,2723,2183,3125,3663,3877,4086,4374,4705,,
Operating Profit,1033,1071,1154,814,1067,1111,1198,1278,1348,1514,,
OPM %,29,27,30,27,25,23,24,24,24,24,,
Other Income,84,84,64,62,47,67,83,88,45,41,,
Interest,1,1,1,4,2,4,8,9,9,8,,
Depreciation,46,56,70,87,83,81,92,100,101,108,,
Profit before tax,1070,1098,1147,785,1029,1093,1181,1258,1282,1439,,
Tax %,35,36,28,26,26,25,27,26,26,—,,
Net Profit,692,708,827,583,758,815,864,927,950,1062,,
EPS in Rs,6.99,7.16,8.36,5.89,7.66,8.24,8.74,9.37,9.6,10.74,,
Dividend Payout %,100,70,66,93,72,79,86,149,91,—,,
Item,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,Jun 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,495,495,495,495,495,495,495,495,495,495,,
Reserves,526,671,872,920,1151,1391,1627,1784,1406,1414,,
Borrowings,0,0,0,0,7,50,77,82,63,53,,
Other Liabilities,957,941,862,979,1052,1133,1221,1275,1432,1917,,
Total Liabilities,1977,2107,2229,2394,2704,3069,3420,3635,3395,3880,,
Fixed Assets,139,186,200,209,201,261,259,319,334,348,,
CWIP,57,35,27,44,50,61,108,60,72,56,,
Investments,0,0,0,0,0,325,488,488,443,377,,
Other Assets,1781,1886,2002,2141,2453,2422,2565,2769,2546,3099,,
Total Assets,1977,2107,2229,2394,2704,3069,3420,3635,3395,3880,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,664,608,549,879,893,630,916,853,1044,1090,,
Cash from Investing Activity,-33,151,66,-448,-201,-83,62,-251,-265,199,,
Cash from Financing Activity,-568,-656,-567,-628,-564,-558,-608,-664,-819,-1315,,
Net Cash Flow,63,104,48,-196,128,-10,370,-61,-40,-26,,
Free Cash Flow,641,573,472,780,869,547,806,761,951,996,,
CFO/OP,104,97,89,103,139,85,107,98,106,107,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,28,29,37,45,22,27,27,30,30,30,,
Inventory Days,82,70,87,64,106,87,78,74,70,68,,
Days Payable,118,133,112,99,157,110,99,98,94,98,,
Cash Conversion Cycle,-9,-34,12,10,-30,4,6,6,6,0,,
Working Capital Days,-18,-16,5,5,-34,-8,-8,-7,-7,-13,,
ROCE %,133,105,101,91,57,67,61,57,55,60,,
