Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1093,1341,1413,1514,1451,1316,1325,1316,1339,1612,1513,1847
Expenses,858,924,1005,1005,918,958,961,827,932,934,910,1009
Operating Profit,236,417,407,510,533,357,365,489,406,678,603,837
OPM %,22,31,29,34,37,27,28,37,30,42,40,45
Other Income,94,25,113,49,43,45,88,157,111,69,147,110
Interest,56,40,40,40,43,64,39,31,47,48,47,37
Depreciation,200,251,241,220,234,255,243,250,256,271,287,282
Profit before tax,74,151,239,298,298,84,171,366,214,427,416,628
Tax %,11,11,-29,2,2,10,-8,3,12,5,3,1
Net Profit,66,134,307,291,291,76,185,354,189,405,405,619
EPS in Rs,1.41,2.88,6.6,6.26,6.26,1.62,3.97,7.6,4.06,8.69,8.69,13.3
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,3469,3873,4425,3703,4995,5794,5047,5606,5780,6310,,
Expenses,2793,3160,3283,2544,3465,4237,3624,3841,3593,3785,,
Operating Profit,677,713,1143,1159,1530,1557,1423,1765,2186,2525,,
OPM %,20,18,26,31,31,27,28,31,38,40,,
Other Income,196,292,277,204,175,184,283,225,474,436,,
Interest,180,362,367,22,161,185,171,187,174,180,,
Depreciation,610,658,671,628,635,753,889,951,1064,1096,,
Profit before tax,82,-16,382,713,909,803,645,852,1423,1685,,
Tax %,-273,304,12,2,5,-8,-5,1,5,—,,
Net Profit,306,-63,336,696,865,870,679,844,1353,1618,,
EPS in Rs,6.58,-1.35,7.22,14.94,18.57,18.68,14.58,18.11,29.05,34.74,,
Dividend Payout %,0,0,10,2,2,2,3,36,26,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,466,466,466,466,466,466,466,466,466,466,,
Reserves,6428,6769,6717,7018,7702,8631,6437,7074,7846,8630,,
Borrowings,5492,5585,5277,4767,3679,3200,2605,2914,2228,2679,,
Other Liabilities,2162,1686,1896,1668,1556,1956,1936,1646,1161,1543,,
Total Liabilities,14549,14506,14357,13919,13403,14253,11443,12100,11701,13318,,
Fixed Assets,11411,11348,11119,10653,10174,7625,7403,7004,6711,7199,,
CWIP,27,8,8,3,33,58,34,42,4,5,,
Investments,136,269,279,298,354,476,611,657,826,774,,
Other Assets,2975,2882,2951,2964,2841,6094,3395,4397,4159,5341,,
Total Assets,14549,14506,14357,13919,13403,14253,11443,12100,11701,13318,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,683,228,712,945,1340,1644,1465,994,850,1343,,
Cash from Investing Activity,-86,-471,7,324,-206,-1079,-501,-573,-316,-850,,
Cash from Financing Activity,-522,-87,-866,-1120,-1154,-653,-930,103,-1236,-518,,
Net Cash Flow,74,-329,-146,149,-20,-88,34,524,-702,-25,,
Free Cash Flow,508,-241,594,959,1144,1151,990,546,558,-154,,
CFO/OP,96,47,109,92,118,111,97,69,48,56,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,70,70,56,50,62,47,64,102,78,75,,
Cash Conversion Cycle,70,70,56,50,62,47,64,102,78,75,,
Working Capital Days,-290,-236,-264,-255,-115,74,-41,-42,77,140,,
ROCE %,3,2,2,5,6,9,9,8,10,14,,
