Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,26.66%,26.65%,26.65%,26.65%,26.64%,26.64%,26.64%,26.64%,26.64%,26.64%,26.63%,26.64%
FIIs,42.21%,28.62%,44.49%,42.27%,41.75%,40.08%,37.29%,36.36%,35.52%,33.2%,33.08%,32.07%
DIIs,21.04%,16.21%,18.31%,20.73%,21.48%,22.9%,25.62%,26.74%,27.98%,30.44%,30.72%,31.74%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,7.91%,8.44%,8.25%,8.07%,8.07%,8.07%,8.2%,8.04%,7.56%,7.65%,7.57%,7.42%
Others,2.18%,20.07%,2.3%,2.29%,2.06%,2.3%,2.25%,2.22%,2.3%,2.07%,1.99%,2.13%
No. of Shareholders,243445,257794,255500,267694,310403,403669,459605,451929,449216,455243,449665,446086
