Item,Indicator,Value,Signal
,SMA (10),187.7,Buy
,EMA (10),188.02,Buy
,SMA (20),187.38,Buy
,EMA (20),187.65,Buy
,SMA (50),186.57,Buy
,EMA (50),186.78,Buy
,SMA (100),185.24,Buy
,EMA (100),186.2,Buy
,SMA (200),185.47,Buy
,EMA (200),188.53,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),52.33,Neutral
,"MACD (12,26,9)",0.44,Buy
,"Stochastic (14,3,3)",56.06,Neutral
,ADX (14),26.13,Buy
,Williams %R (14),-48.96,Neutral
,ATR (14),2.47,Neutral
,ROC (12),0.69,Buy
,Stoch RSI (14),54.6,Neutral
,"UO (7,14,28)",49.27,Neutral
