Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,12250,11701,13487,13618,11213,11751,13183,12294,11686,13027,16218,15482
Expenses,9965,8859,11042,10779,9013,9567,10922,9289,9605,11398,13289,12822
Operating Profit,2285,2843,2444,2839,2200,2184,2262,3006,2081,1629,2929,2660
OPM %,19,24,18,21,20,19,17,24,18,13,18,17
Other Income,32,35,35,34,35,26,-1158,30,22,-45,-550,19
Interest,329,315,321,332,326,313,342,297,371,406,442,548
Depreciation,604,636,995,683,696,698,691,722,750,839,862,926
Profit before tax,1384,1927,1164,1859,1213,1199,72,2018,982,339,1074,1205
Tax %,0,0,20,28,29,21,523,26,35,44,3,30
Net Profit,1390,1928,933,1338,860,951,-304,1496,635,189,1041,844
EPS in Rs,13.6,18.9,9.17,13.14,8.44,9.32,-3.33,14.65,6.26,1.87,10.24,8.28
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,33286,46966,37923,34579,51166,53212,50354,50129,53455,56413,,
Expenses,26817,38553,31092,21472,35607,43270,40153,40640,43751,47114,,
Operating Profit,6469,8412,6831,13107,15559,9942,10202,9488,9704,9299,,
OPM %,19,18,18,38,30,19,20,19,18,16,,
Other Income,-584,-1470,74,-1861,-1884,-539,156,-1065,-603,-554,,
Interest,3866,4264,3768,2753,1888,1446,1294,1312,1517,1768,,
Depreciation,3883,5480,3429,2414,2097,2691,2822,2768,3171,3376,,
Profit before tax,-1864,-2802,-291,6078,9690,5266,6241,4344,4413,3600,,
Tax %,-13,-14,37,30,30,25,5,34,24,—,,
Net Profit,-1616,-2412,-400,4267,6766,3974,5943,2846,3361,2709,,
EPS in Rs,-14.56,-17,-1.07,35.62,56.4,31.11,58.21,27.57,33.01,26.65,,
Dividend Payout %,0,0,0,0,5,6,3,7,6,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,92,97,97,102,102,101,100,100,101,102,,
Reserves,29959,30288,31988,32035,31713,35524,38606,44216,47084,50797,,
Borrowings,45850,42962,39559,36824,29910,13502,13046,16472,18406,22610,,
Other Liabilities,14674,15884,17357,20780,16116,27517,17674,17888,20175,24126,,
Total Liabilities,90575,89230,89001,89742,77840,76644,69427,78676,85766,97635,,
Fixed Assets,65932,68450,69039,69382,54350,45488,43542,48384,48989,64102,,
CWIP,9716,4978,4027,3126,1712,2538,7870,9611,16725,8372,,
Investments,368,146,150,181,1156,470,907,819,2201,3168,,
Other Assets,14559,15657,15784,17054,20624,28147,17108,19862,17851,21993,,
Total Assets,90575,89230,89001,89742,77840,76644,69427,78676,85766,97635,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,6850,7724,9027,8814,11961,16048,7347,6008,10824,7204,,
Cash from Investing Activity,-1998,-1431,-832,-1476,-1884,-2331,-4090,-8344,-12323,-10734,,
Cash from Financing Activity,-5108,-6276,-8261,-7016,-4612,-15120,-2500,1381,809,2803,,
Net Cash Flow,-256,17,-67,322,5465,-1403,757,-955,-689,-727,,
Free Cash Flow,4496,6103,7837,7308,11124,13176,945,-2418,334,-2343,,
CFO/OP,144,120,107,128,91,116,101,66,130,88,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,29,20,24,34,30,9,7,12,10,12,,
Inventory Days,185,191,146,207,196,130,87,117,87,115,,
Days Payable,150,162,117,181,133,94,69,78,88,126,,
Cash Conversion Cycle,64,50,53,60,92,45,24,52,8,1,,
Working Capital Days,-141,-62,-58,-79,-65,-1,-38,-21,-35,-11,,
ROCE %,1,3,4,5,17,24,14,13,11,10,,
