Item,Date,Document
,"9h - RBL Bank Limited informs the exchange about certificate under Reg 74(5) of SEBI (DP) Regulations, 2018","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 9h - RBL Bank Limited informs the exchange about certificate under Reg 74(5) of SEBI (DP) Regulations, 2018](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d1d73a68-f4bd-435b-a4a8-d923ee2424f0.pdf)"
,"9h - RBL Bank held one-on-one investor meeting with Capgrow Capital on March 20, 2026; no UPSI shared.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 9h - RBL Bank held one-on-one investor meeting with Capgrow Capital on March 20, 2026; no UPSI shared.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/4e6f02ad-efc0-4688-a49d-3f83934c89c3.pdf)"
,"8h - RBL Bank Limited informs the exchange about Investor/Analyst conference call to present the financial results for the quarter and financial year ended March 31, 2026 …","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 8h - RBL Bank Limited informs the exchange about Investor/Analyst conference call to present the financial results for the quarter and financial year ended March 31, 2026 …](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f6787b9c-5e62-4966-af42-a5178e8727ef.pdf)"
,"8h - RBL Bank held one-on-one analyst/investor meetings on March 18, 2026; no unpublished price-sensitive information shared.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 8h - RBL Bank held one-on-one analyst/investor meetings on March 18, 2026; no unpublished price-sensitive information shared.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/fbb5e7f8-1119-4281-a5b3-175217884eeb.pdf)"
,"8h - RBL Bank appoints Navin Sharma as Head-Internal Audit from May 1, 2026; Rajagopalan R retires April 30.","[Announcement under Regulation 30 (LODR)-Change in Management 8h - RBL Bank appoints Navin Sharma as Head-Internal Audit from May 1, 2026; Rajagopalan R retires April 30.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/361122fa-3c36-43a0-9e02-0b7006c4eda4.pdf)"
,8 May - RBL Bank inform to the exchanges on News papers advertisement published today.,[Announcement under Regulation 30 (LODR)-Newspaper Publication 8 May - RBL Bank inform to the exchanges on News papers advertisement published today.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/780de43c-a317-4f02-afb5-834b601e5f2c.pdf)
,"7h - RBL Bank shared audio recording of its April 25, 2026 earnings call for FY26 audited results.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 7h - RBL Bank shared audio recording of its April 25, 2026 earnings call for FY26 audited results.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/849900bb-88a4-4c7e-b395-52d239968759.pdf)"
,7 May - RBI approved AoA amendments for Emirates NBD's preferential investment; other approvals still pending.,[Announcement under Regulation 30 (LODR)-Amendments to Memorandum & Articles of Association 7 May - RBI approved AoA amendments for Emirates NBD's preferential investment; other approvals still pending.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/46b6b261-bd32-4388-bab9-7755dd007906.pdf)
,4h - RBL Bank Limited inform to exchanges about the allotment of 354973 Equity Shares allotted under ESOPs.,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS 4h - RBL Bank Limited inform to exchanges about the allotment of 354973 Equity Shares allotted under ESOPs.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/9ea59733-3c27-4467-ae9d-6f6f8077ef67.pdf)
,30 Apr - SEBI gave prior approval for change in control under Emirates NBD’s proposed investment in RBL Bank.,"[RBL Bank Limited Informs The Exchange About Update Under SEBI (LODR) Regulation, 2015 30 Apr - SEBI gave prior approval for change in control under Emirates NBD’s proposed investment in RBL Bank.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/864fd834-6f0c-486b-98fb-022a040e6ff5.pdf)"
,Date,Document
,---,---
