Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,72.84%,72.84%,72.84%,72.84%,72.84%,72.84%,72.84%,72.84%,72.84%,72.84%,72.84%,72.84%
FIIs,1.46%,1.45%,2.2%,2.15%,3.05%,3.34%,3.33%,3.68%,3.55%,3.68%,3.72%,3.98%
DIIs,3.55%,3.4%,2.64%,2.86%,0.6%,0.36%,0.46%,0.78%,0.78%,0.84%,0.99%,0.98%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,18.94%,18.08%,19.02%,19.55%,21.25%,21.44%,21.25%,20.65%,20.88%,20.71%,20.47%,20.26%
Others,3.2%,4.23%,3.29%,2.6%,2.26%,2.02%,2.11%,2.04%,1.95%,1.92%,1.98%,1.93%
No. of Shareholders,297202,307246,376802,437008,515406,521892,540217,516521,510401,499192,492275,486005
