Item,Date,Document
,"8h - PNB reported provisional Q4 FY26 business figures as of 31 March 2026, with deposits and advances growth.","[Provisional Business Figures For The Period Ended 31.03.2026 8h - PNB reported provisional Q4 FY26 business figures as of 31 March 2026, with deposits and advances growth.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/99c5825b-363c-4559-9486-32ed6b5a0daa.pdf)"
,"8h - PNB keeps MCLR, RLLR and base rate unchanged from 1 May 2026.","[Change Of Interest Rates 8h - PNB keeps MCLR, RLLR and base rate unchanged from 1 May 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/8edf6dc2-abc2-40ae-8618-0141e0619839.pdf)"
,"7 May - PNB held a group investor-analyst meeting in Mumbai on 7 May 2026, sharing only public information.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 7 May - PNB held a group investor-analyst meeting in Mumbai on 7 May 2026, sharing only public information.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/bd2731c0-4e60-4138-a29b-d2e3f1f40c05.pdf)"
,"7 Apr - Certificate of RTA in compliance of Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 7 Apr - Certificate of RTA in compliance of Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a0a4cb84-a2b3-4473-be54-13ca8cb455ef.pdf)"
,"5h - PNB notifies 11 senior management appointments (CGMs, zonal managers) effective 01.04.2026.","[Announcement under Regulation 30 (LODR)-Change in Management 5h - PNB notifies 11 senior management appointments (CGMs, zonal managers) effective 01.04.2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/cb53204c-9102-46d3-8daa-1dcb69e295ad.pdf)"
,5 May - PNB AGM on 20 June 2026; record date 13 June 2026 for final dividend.,[Corporate Action-Board to consider Dividend 5 May - PNB AGM on 20 June 2026; record date 13 June 2026 for final dividend.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/38890879-6652-4077-99d9-2f5b268e7522.pdf)
,5 May - PNB AGM on 20 June 2026; final dividend record date 13 June 2026.,[Annual General Meeting Of The Bank And Record Date 5 May - PNB AGM on 20 June 2026; final dividend record date 13 June 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/5ac40e26-2bef-48d1-98d7-b500cb9ba752.pdf)
,5 May - Audio/video recording of 5 May 2026 earnings call for audited FY2026 results available online.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 5 May - Audio/video recording of 5 May 2026 earnings call for audited FY2026 results available online.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/3d630737-9d67-41ee-843a-2654bd4aa0ac.pdf)
,"5 Mar - Shri Sanjeev Kumar Dhupar appointed Chief Manager, Agriculture & Priority Sector and Financial Inclusion Division, effective 05.03.2026.","[Announcement under Regulation 30 (LODR)-Change in Management 5 Mar - Shri Sanjeev Kumar Dhupar appointed Chief Manager, Agriculture & Priority Sector and Financial Inclusion Division, effective 05.03.2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/4b57e16e-1843-4961-bf58-afafa7c010a2.pdf)"
