Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,371,503,528,640,733,911,1275,826,1119,1207,1244,814
Expenses,322,411,429,505,567,707,1021,643,891,926,1045,662
Operating Profit,48,93,99,135,166,204,254,184,228,282,200,152
OPM %,13,18,19,21,23,22,20,22,20,23,16,19
Other Income,16,1,21,18,11,68,36,36,43,31,61,58
Interest,64,63,57,56,44,34,35,34,51,50,65,57
Depreciation,26,28,30,42,45,47,48,49,51,53,52,59
Profit before tax,-26,3,31,55,88,190,208,138,169,209,144,95
Tax %,4,45,-4,24,4,42,8,29,29,40,27,32
Net Profit,-27,2,33,42,84,110,190,97,121,127,106,64
EPS in Rs,-0.17,0.01,0.34,0.07,0.19,0.84,1.35,0.61,0.53,0.68,0.53,0.25
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,465,1436,760,711,625,737,1746,3557,4397,4385,,
Expenses,548,1287,877,902,925,998,1484,2800,3506,3524,,
Operating Profit,-83,149,-116,-191,-300,-261,262,757,891,861,,
OPM %,-18,10,-15,-27,-48,-35,15,21,20,20,,
Other Income,26,23,11,76,19,19,46,134,172,193,,
Interest,171,169,244,255,283,341,240,169,200,223,,
Depreciation,52,66,80,88,89,106,113,182,204,214,,
Profit before tax,-280,-62,-430,-459,-653,-689,-45,539,659,617,,
Tax %,-33,-36,-35,-33,-26,-3,7,19,32,—,,
Net Profit,-188,-40,-279,-307,-483,-671,-48,438,449,417,,
EPS in Rs,-1.99,-0.42,-2.96,-3.24,-5.08,-4.81,-0.26,3.23,2.34,1.99,,
Dividend Payout %,0,0,0,0,0,0,0,0,0,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,222,222,222,222,222,222,326,391,1624,1728,,
Reserves,1968,1782,1743,1464,1094,688,1410,2417,2788,4654,,
Borrowings,1674,1062,1305,1121,1566,2637,2416,2078,1474,1587,,
Other Liabilities,1291,1032,1471,2485,2582,2417,1930,1867,2717,3994,,
Total Liabilities,5155,4098,4741,5292,5464,5965,6082,6754,8603,11963,,
Fixed Assets,765,985,973,1228,1191,1343,1619,1843,2291,2825,,
CWIP,112,20,66,33,230,148,123,304,296,247,,
Investments,253,0,91,94,33,33,1,0,446,550,,
Other Assets,4024,3094,3611,3936,4010,4440,4340,4607,5571,8341,,
Total Assets,5155,4098,4741,5292,5464,5965,6082,6754,8603,11963,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,114,269,147,733,-112,-475,-1100,-366,138,-598,,
Cash from Investing Activity,-5,332,-264,-346,-49,-74,231,487,-406,-850,,
Cash from Financing Activity,19,-760,76,-385,282,486,824,-130,277,1558,,
Net Cash Flow,128,-159,-40,2,122,-62,-45,-9,9,110,,
Free Cash Flow,-176,84,10,462,-231,-654,-1488,-881,-483,-1246,,
CFO/OP,44,-373,101,-650,68,155,424,-117,19,-64,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,255,1051,414,635,538,627,410,238,262,353,,
Inventory Days,133,2865,411,1363,733,940,843,441,213,268,,
Days Payable,187,1653,387,1446,829,663,460,214,188,178,,
Cash Conversion Cycle,202,2263,438,552,442,905,792,464,287,443,,
Working Capital Days,68,614,138,-217,-430,-259,-11,75,133,267,,
ROCE %,16,-3,3,-6,-8,-11,-8,4,12,11,,
