Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,16545,17376,17720,17095,12086,12925,17249,14812,16327,15683,16817,27369
Expenses,14740,16696,16678,16432,12761,12683,16464,14714,15183,14205,14781,25814
Operating Profit,1804,680,1042,663,-675,242,785,99,1144,1478,2036,1555
OPM %,11,3.9,6,3.9,-6,1.9,4.5,0.7,7,9,12,6
Other Income,10,8,19,19,19,15,32,26,23,43,43,32
Interest,65,50,51,48,52,79,66,37,34,33,16,52
Depreciation,157,151,151,150,153,153,150,151,152,157,150,155
Profit before tax,1593,486,859,484,-862,24,602,-64,982,1331,1913,1380
Tax %,25,25,27,26,-26,15,22,-37,27,25,26,25
Net Profit,1195,365,628,357,-634,21,470,-40,719,1002,1422,1031
EPS in Rs,80.28,24.53,42.17,23.98,-42.55,1.4,31.56,-2.69,48.3,67.26,95.48,69.26
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,32370,41113,36973,22222,43068,76271,66024,58983,63148,76197,,
Expenses,30288,40596,39130,20210,40336,70574,61548,57946,58390,69984,,
Operating Profit,2082,517,-2157,2012,2732,5698,4476,1038,4757,6213,,
OPM %,6,1.3,-6,9,6,7,7,1.8,8,8,,
Other Income,52,67,45,127,26,13,47,62,135,142,,
Interest,322,421,415,376,413,331,224,245,120,135,,
Depreciation,340,453,468,466,504,573,606,607,610,614,,
Profit before tax,1473,-290,-2995,1296,1841,4806,3694,249,4162,5606,,
Tax %,37,-29,-31,80,27,27,26,14,25,—,,
Net Profit,927,-205,-2056,257,1352,3532,2745,214,3103,4174,,
EPS in Rs,62.27,-13.79,-138.1,17.28,90.79,237.16,184.34,14.38,208.36,280.3,,
Dividend Payout %,30,0,0,0,2,11,30,35,30,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,149,149,149,149,149,149,149,149,149,149,,
Reserves,3292,3848,3308,1210,1462,2838,6326,8672,8058,10960,,
Borrowings,5501,4491,6668,8698,9167,9238,4260,2786,3117,1964,,
Other Liabilities,2681,5851,4013,2818,3487,5298,5345,6768,5785,7011,,
Total Liabilities,11623,14339,14138,12875,14265,17523,16079,18375,17109,20085,,
Fixed Assets,3883,5914,6977,7034,7142,6967,7637,7506,7325,7182,,
CWIP,2763,1410,1199,1598,1550,1210,331,210,208,346,,
Investments,140,153,159,179,199,208,206,240,280,491,,
Other Assets,4837,6863,5802,4064,5374,9139,7905,10419,9296,12066,,
Total Assets,11623,14339,14138,12875,14265,17523,16079,18375,17109,20085,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,609,2757,-144,-620,452,1026,5749,2694,1352,2945,,
Cash from Investing Activity,-1169,-969,-1273,-963,-548,-676,-403,-589,-649,-930,,
Cash from Financing Activity,561,-1788,1417,1583,97,-343,-5354,-2106,-519,-1294,,
Net Cash Flow,0,0,0,0,1,7,-7,-1,184,721,,
Free Cash Flow,-582,1766,-1452,-1607,-116,326,5331,2092,667,2045,,
CFO/OP,48,150,-21,27,23,38,119,81,130,82,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,14,18,3,1,3,2,1,3,1,1,,
Inventory Days,48,60,45,23,87,71,32,48,42,53,,
Days Payable,25,56,23,15,36,30,16,26,20,25,,
Cash Conversion Cycle,37,22,26,9,54,43,17,24,23,29,,
Working Capital Days,-14,-26,-29,-54,-70,-22,5,9,-2,10,,
ROCE %,21,21,1,-26,16,20,45,35,4,35,,
