Item,Date,Document
,8 May - Titan posted audio recording of analyst call on Q4 and FY26 audited results.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 8 May - Titan posted audio recording of analyst call on Q4 and FY26 audited results.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/aa513314-ed3c-42f2-b273-0b56ea853599.pdf)
,"8 May - Quarterly CP proceeds-use certificate filed for quarter ended March 31, 2026; total CP issuance was Rs 12,225 crore.","[Certificate Pursuant To SEBI Circular No. SEBI/HO/DDHS/P/CIR/2021/613 Dated August 10, 2021 8 May - Quarterly CP proceeds-use certificate filed for quarter ended March 31, 2026; total CP issuance was Rs 12,225 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/7989c18f-2bec-49cc-84b2-df13213e34cc.pdf)"
,8 May - Quarter and annual earnings presentation for FY 2025-26,[Announcement under Regulation 30 (LODR)-Investor Presentation 8 May - Quarter and annual earnings presentation for FY 2025-26](https://www.bseindia.com/xml-data/corpfiling/AttachLive/50c87137-297a-4b93-81ce-024b08b65b09.pdf)
,7 Apr - Titan Employee Stock Option Trust deed modified on 7 April 2026 after trustee composition change.,[Modification To The Trust Deed Consequent To The Change In Composition Of The Trustees - Titan Employee Stock Option Trust 7 Apr - Titan Employee Stock Option Trust deed modified on 7 April 2026 after trustee composition change.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/af84ace0-9775-46af-b1b7-8b66da6edd23.pdf)
,"7 Apr - Q4 FY26 consumer businesses grew 46% YoY; Titan added 47 net stores to 3,603.","[Quarterly Update - Q4 FY 2025-26 7 Apr - Q4 FY26 consumer businesses grew 46% YoY; Titan added 47 net stores to 3,603.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9624dd1d-a2c6-441c-b672-54b8949cc422.pdf)"
,"2d - Redeemed ₹1,500 crore CP (ISIN INE280A14500) issued 9 Dec 2025; matured and paid 9 Mar 2026.","[Intimation of Repayment of Commercial Paper (CP) 2d - Redeemed ₹1,500 crore CP (ISIN INE280A14500) issued 9 Dec 2025; matured and paid 9 Mar 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/2271fbcd-5573-49b9-ae7d-24788ac3711f.pdf)"
,2d - Newspaper publication regarding Second 100 days Campaign - Saksham Niveshak,[Announcement under Regulation 30 (LODR)-Newspaper Publication 2d - Newspaper publication regarding Second 100 days Campaign - Saksham Niveshak](https://www.bseindia.com/xml-data/corpfiling/AttachLive/a0e6870c-63d2-4437-91b6-2ae85a0376ac.pdf)
,2d - Newspaper publication for Audited financial results for the fourth quarter and year ended 31st March 2026,[Announcement under Regulation 30 (LODR)-Newspaper Publication 2d - Newspaper publication for Audited financial results for the fourth quarter and year ended 31st March 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/0cea63b6-62c9-4461-aa50-72433a4306dd.pdf)
,2d - Newspaper publication for Audited financial results for the fourth quarter and year ended 31st March 2026,[Announcement under Regulation 30 (LODR)-Newspaper Publication 2d - Newspaper publication for Audited financial results for the fourth quarter and year ended 31st March 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/62534772-ccb1-4295-90f7-350805ed00a3.pdf)
,"29 Apr - Titan to announce Q4 and FY26 audited results on 8 May 2026, with earnings call at 3:00 p.m. IST.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 29 Apr - Titan to announce Q4 and FY26 audited results on 8 May 2026, with earnings call at 3:00 p.m. IST.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9c251dba-23c4-4ff7-aa2a-240aaaeb8fcf.pdf)"
,Date,Document
,---,---
,2026-09-10,[Intimation of Repayment of Commercial Paper (CP)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4e0c55f1-f800-4840-9b41-a56163e90131.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d0e2d42f-10d1-443e-a5bb-e1e4cf85b723.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=66061b77-5c60-4971-8511-063f416aa7e9.pdf)
,2026-09-04,[Intimation of Repayment of Commercial Paper (CP)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4a3ab887-3b56-4868-bf5d-08411ab91a36.pdf)
,2026-09-04,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=001e1b61-8943-498c-a289-3c277559ec27.pdf)
