Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,56.67%,56.67%,56.67%,56.67%,56.67%,56.67%,56.67%,56.67%,56.67%,56.67%,56.67%,56.67%
FIIs,16.51%,16.23%,16.68%,15.1%,16.11%,15.93%,14.98%,15.04%,14.38%,14.12%,14.41%,12.89%
DIIs,12.33%,11.13%,12.28%,14.01%,13.16%,13.55%,14.6%,14.4%,14.9%,15.37%,15.37%,17.15%
Government,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%
Public,8.74%,8.68%,8.54%,8.41%,8.21%,8.33%,8.16%,8.26%,8.29%,8.07%,7.84%,7.66%
Others,5.74%,7.29%,5.81%,5.8%,5.84%,5.51%,5.58%,5.62%,5.74%,5.76%,5.69%,5.62%
No. of Shareholders,249741,264583,251095,252121,245558,257769,264995,288900,323938,303746,292661,293859
