Item,Indicator,Value,Signal
,SMA (10),228.2,Sell
,EMA (10),228.54,Sell
,SMA (20),234.31,Sell
,EMA (20),227.98,Sell
,SMA (50),210.66,Buy
,EMA (50),215.84,Buy
,SMA (100),195.99,Buy
,EMA (100),206.83,Buy
,SMA (200),201.68,Buy
,EMA (200),215.7,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),50.5,Neutral
,"MACD (12,26,9)",3.19,Sell
,"Stochastic (14,3,3)",10.21,Buy
,ADX (14),32.12,Buy
,Williams %R (14),-83.71,Buy
,ATR (14),9.13,High Volatility
,ROC (12),-9.59,Sell
,Stoch RSI (14),6.47,Buy
,"UO (7,14,28)",43.26,Neutral
