Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,5636,6061,14769,4348,5976,6957,13700,4819,6629,7699,13942,5515
Expenses,4108,4626,8867,3357,4336,5275,8405,3537,5071,5828,8884,3988
Operating Profit,1528,1435,5901,991,1640,1683,5295,1282,1558,1871,5059,1527
OPM %,27,24,40,23,27,24,39,27,24,24,36,28
Other Income,474,467,569,742,560,637,669,757,895,927,1164,912
Interest,0,0,31,0,0,0,8,0,0,1,4,0
Depreciation,350,212,644,149,178,277,736,185,226,310,634,304
Profit before tax,1651,1689,5795,1584,2023,2042,5219,1854,2227,2487,5584,2134
Tax %,25,25,26,9,25,30,24,25,25,25,25,26
Net Profit,1237,1262,4309,1437,1510,1440,3977,1384,1669,1867,4196,1590
EPS in Rs,18.49,18.86,64.43,21.49,22.59,21.53,59.46,20.69,24.96,27.91,62.74,23.77
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,18520,20008,21445,22755,24620,26927,30381,30981,33089,33785,,
Expenses,15071,15457,16531,17397,19205,20242,20630,21360,23301,23771,,
Operating Profit,3449,4551,4914,5357,5415,6686,9752,9621,9788,10014,,
OPM %,19,23,23,24,22,25,32,31,30,30,,
Other Income,776,376,423,365,985,1673,1923,2608,3743,3897,,
Interest,35,178,360,267,65,64,43,22,24,6,,
Depreciation,947,1025,999,1178,1111,1785,1407,1340,1355,1474,,
Profit before tax,3243,3725,3979,4277,5225,6510,10225,10867,12152,12432,,
Tax %,39,37,28,24,3,10,25,23,25,—,,
Net Profit,1990,2328,2883,3239,5080,5828,7621,8364,9116,9321,,
EPS in Rs,29.76,34.82,43.1,48.44,75.96,87.14,113.96,125.07,136.3,139.38,,
Dividend Payout %,54,28,39,31,26,32,31,32,33,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,362,334,334,334,334,334,334,334,334,334,,
Reserves,12198,9177,11748,12914,15078,18979,23238,28804,34647,40707,,
Borrowings,1022,905,4116,5927,51,49,52,50,51,66,,
Other Liabilities,38163,38047,35298,35027,37815,40892,45652,51723,73665,93288,,
Total Liabilities,51744,48463,51496,54203,53278,60254,69276,80911,108698,134395,,
Fixed Assets,7350,7566,7459,7357,7491,6766,6834,6737,6671,7293,,
CWIP,1389,1462,1502,2043,2078,2473,1885,2493,3098,3313,,
Investments,994,1010,910,991,1056,1363,1458,1591,1754,1914,,
Other Assets,42011,38425,41625,43812,42654,49653,59099,70089,97176,121875,,
Total Assets,51744,48463,51496,54203,53278,60254,69276,80911,108698,134395,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-404,-748,-7700,1527,15263,10173,8830,8223,13643,10906,,
Cash from Investing Activity,3012,597,5294,-1339,-1271,-12785,-5728,-6410,-10771,-8337,,
Cash from Financing Activity,-164,-2540,2326,64,-7125,-1464,-1731,-1999,-2579,-3350,,
Net Cash Flow,2443,-2691,-80,252,6867,-4076,1370,-186,294,-781,,
Free Cash Flow,-1907,-2000,-9094,148,13947,8676,7054,6476,11890,8438,,
CFO/OP,20,22,-145,68,298,207,173,105,179,142,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,86,133,227,191,90,69,64,55,55,45,,
Inventory Days,879,870,881,815,605,607,527,544,736,859,,
Days Payable,64,72,113,163,76,96,116,116,156,116,,
Cash Conversion Cycle,900,931,995,843,620,580,475,484,634,788,,
Working Capital Days,74,101,221,185,141,111,38,37,121,301,,
ROCE %,29,27,29,24,26,30,31,39,34,32,,
