Item,Indicator,Value,Signal
,SMA (10),2392.42,Sell
,EMA (10),2365.27,Sell
,SMA (20),2413.91,Sell
,EMA (20),2394.94,Sell
,SMA (50),2396.9,Sell
,EMA (50),2387.85,Sell
,SMA (100),2323.77,Sell
,EMA (100),2379.04,Sell
,SMA (200),2448.17,Sell
,EMA (200),2422.66,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),36.45,Neutral
,"MACD (12,26,9)",-24.19,Sell
,"Stochastic (14,3,3)",6.51,Buy
,ADX (14),12.98,Neutral
,Williams %R (14),-91.31,Buy
,ATR (14),65.32,Neutral
,ROC (12),-4.38,Sell
,Stoch RSI (14),2.2,Buy
,"UO (7,14,28)",41.19,Neutral
