Item,Indicator,Value,Signal
,SMA (10),289.58,Sell
,EMA (10),290.88,Sell
,SMA (20),294.64,Sell
,EMA (20),295.6,Sell
,SMA (50),313.18,Sell
,EMA (50),305.56,Sell
,SMA (100),314.78,Sell
,EMA (100),313.3,Sell
,SMA (200),325.9,Sell
,EMA (200),324.99,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),38.88,Neutral
,"MACD (12,26,9)",-6.53,Buy
,"Stochastic (14,3,3)",22.05,Neutral
,ADX (14),28.84,Buy
,Williams %R (14),-79.58,Neutral
,ATR (14),7.96,Neutral
,ROC (12),-5.62,Sell
,Stoch RSI (14),66.74,Neutral
,"UO (7,14,28)",44.18,Neutral
