Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2660,2732,2745,2859,2889,2809,2959,3178,3302,3303,4197,4921
Expenses,1835,1863,1862,1955,1950,1895,1995,2146,2219,2215,2841,3257
Operating Profit,825,869,883,904,939,914,964,1032,1083,1088,1356,1664
OPM %,31,32,32,32,32,33,33,32,33,33,32,34
Other Income,26,55,31,24,-16,33,-42,-37,-40,-23,-83,-33
Interest,91,80,80,75,64,57,56,56,48,45,236,305
Depreciation,201,213,203,197,198,199,201,201,204,206,508,593
Profit before tax,559,631,631,656,661,691,665,738,791,814,529,733
Tax %,31,30,29,30,31,27,25,26,25,22,31,23
Net Profit,386,443,449,457,453,503,498,548,591,635,364,566
EPS in Rs,11.41,13.09,13.27,13.5,13.38,14.86,14.71,16.19,17.46,18.76,10.76,16.72
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,5950,7673,7939,8005,8508,9620,10728,11516,13980,15723,,
Expenses,4601,5690,5769,5524,6077,6778,7360,7795,9421,10532,,
Operating Profit,1349,1983,2170,2480,2431,2842,3368,3721,4558,5191,,
OPM %,23,26,27,31,29,30,31,32,33,33,,
Other Income,299,-300,121,57,-288,45,146,-1,-182,-179,,
Interest,308,504,451,353,255,333,354,252,385,634,,
Depreciation,409,618,654,658,662,707,808,795,1119,1511,,
Profit before tax,931,562,1187,1526,1226,1847,2352,2673,2872,2867,,
Tax %,27,22,14,18,37,33,30,28,26,—,,
Net Profit,678,436,1025,1252,777,1245,1656,1911,2138,2156,,
EPS in Rs,20.04,12.89,30.28,36.99,22.97,36.79,48.94,56.47,63.92,63.7,,
Dividend Payout %,35,66,53,47,105,60,57,57,59,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,85,85,85,85,85,85,169,169,169,169,,
Reserves,4266,4538,4640,4739,5753,5868,6029,6687,7421,8219,,
Borrowings,2510,6462,6038,5784,4874,4070,5369,4022,3202,15026,,
Other Liabilities,2740,3159,3351,3402,3363,2884,3043,3627,3603,20200,,
Total Liabilities,9601,14243,14113,14010,14075,12906,14610,14505,14396,43614,,
Fixed Assets,3688,7855,7748,7533,7065,6423,8121,8138,7947,33191,,
CWIP,519,647,617,712,889,630,765,361,478,641,,
Investments,804,492,353,2,181,226,199,173,156,948,,
Other Assets,4589,5249,5395,5763,5940,5628,5524,5834,5815,8833,,
Total Assets,9601,14243,14113,14010,14075,12906,14610,14505,14396,43614,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,1009,894,1798,1393,2005,1803,2368,3266,2585,3023,,
Cash from Investing Activity,-798,-4677,-246,229,-444,-196,-2335,-160,-549,-12630,,
Cash from Financing Activity,-193,3417,-1314,-1549,-1651,-1781,77,-2780,-2298,10151,,
Net Cash Flow,18,-366,238,73,-89,-174,110,327,-262,544,,
Free Cash Flow,523,105,1138,990,1671,1607,1953,2967,1991,2386,,
CFO/OP,101,87,105,77,88,91,97,112,86,84,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,60,77,68,76,69,70,74,63,59,79,,
Inventory Days,318,429,318,362,456,368,298,310,334,338,,
Days Payable,356,447,345,345,351,250,224,284,239,254,,
Cash Conversion Cycle,21,59,42,93,174,188,147,89,154,163,,
Working Capital Days,28,-80,-62,-52,-5,7,-33,-27,7,-26,,
ROCE %,19,13,13,15,17,19,20,23,27,15,,
