Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1048,923,961,1314,936,829,942,1290,1300,862,883,1458
Expenses,321,334,438,595,395,384,527,674,546,443,492,723
Operating Profit,728,589,523,719,541,445,414,617,754,420,391,735
OPM %,69,64,54,55,58,54,44,48,58,49,44,50
Other Income,112,140,142,149,172,146,184,189,140,133,33,179
Interest,2,2,2,2,4,4,4,4,4,3,3,1
Depreciation,219,115,108,113,196,113,118,108,404,113,98,96
Profit before tax,619,612,555,753,513,474,477,694,486,436,323,818
Tax %,25,26,25,26,20,23,22,24,27,26,28,24
Net Profit,465,454,415,560,409,364,371,529,355,324,232,619
EPS in Rs,11.79,11.52,10.52,14.19,10.39,9.22,9.41,13.43,8.99,8.22,5.89,15.7
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,2963,3783,3520,3177,3585,3772,4282,4020,4335,4502,,
Expenses,959,1176,1248,1111,1306,1379,1644,1891,2152,2203,,
Operating Profit,2004,2607,2272,2065,2279,2393,2638,2129,2183,2300,,
OPM %,68,69,65,65,64,63,62,53,50,51,,
Other Income,165,242,260,306,256,380,515,642,493,485,,
Interest,1,2,13,27,33,9,9,14,14,12,,
Depreciation,450,663,700,404,306,486,532,541,723,711,,
Profit before tax,1718,2185,1819,1941,2195,2278,2613,2217,1939,2062,,
Tax %,34,34,24,21,25,25,26,23,26,—,,
Net Profit,1136,1434,1385,1525,1642,1707,1926,1703,1441,1530,,
EPS in Rs,28.8,36.37,35.15,38.7,41.66,43.3,48.85,43.19,36.53,38.8,,
Dividend Payout %,35,21,71,13,33,35,34,35,34,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,197,197,197,197,197,197,197,197,197,197,,
Reserves,3831,4491,5329,5527,6857,7958,9075,10339,11454,12446,,
Borrowings,0,0,0,0,80,95,63,38,124,106,,
Other Liabilities,350,585,670,782,812,648,814,847,875,1092,,
Total Liabilities,4378,5273,6197,6507,7946,8898,10148,11421,12651,13841,,
Fixed Assets,1225,1153,1112,1145,946,1791,1729,1707,1579,2538,,
CWIP,2,49,13,66,146,244,131,145,344,888,,
Investments,1148,2147,2801,2692,3504,3589,5512,7061,8303,7821,,
Other Assets,2004,1923,2271,2603,3351,3274,2775,2508,2425,2595,,
Total Assets,4378,5273,6197,6507,7946,8898,10148,11421,12651,13841,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,1296,1371,1824,1656,1464,1634,2096,2171,1665,1802,,
Cash from Investing Activity,-716,-1294,-1113,-406,-1152,-1026,-1553,-1313,-1064,-1308,,
Cash from Financing Activity,-475,-475,-596,-1222,-249,-603,-631,-697,-618,-525,,
Net Cash Flow,104,-398,115,27,63,5,-88,161,-18,-32,,
Free Cash Flow,763,856,1270,996,1235,504,1775,1660,1281,-409,,
CFO/OP,101,96,98,92,97,102,112,106,105,105,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,107,131,109,142,165,149,143,107,111,121,,
Cash Conversion Cycle,107,131,109,142,165,149,143,107,111,121,,
Working Capital Days,89,89,78,102,102,106,87,70,74,69,,
ROCE %,41,39,42,30,29,27,25,26,20,16,,
