Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1111,1032,1326,1158,1094,1012,801,871,1043,1211,1824,1915
Expenses,979,916,1130,984,935,860,838,843,853,983,1510,1501
Operating Profit,133,117,196,175,158,152,-37,28,190,228,314,414
OPM %,12,11,15,15,14,15,-4.6,3.3,18,19,17,22
Other Income,18,47,14,10,15,21,14,15,13,17,22,31
Interest,35,37,40,42,45,47,51,56,61,63,63,62
Depreciation,21,19,20,24,25,26,30,32,36,44,45,51
Profit before tax,94,108,149,119,102,100,-105,-45,106,138,228,332
Tax %,25,24,27,7,28,28,-21,-34,32,26,19,26
Net Profit,70,82,109,111,73,73,-83,-29,72,102,184,246
EPS in Rs,0.49,0.58,0.76,0.77,0.51,0.51,-0.56,-0.22,0.47,0.64,1.17,1.49
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,3227,4738,3839,4423,4727,4743,4465,4065,4949,5993,,
Expenses,2944,4320,3346,3873,4077,4125,3884,3615,4186,4847,,
Operating Profit,283,418,493,550,650,619,582,449,764,1146,,
OPM %,9,9,13,12,14,13,13,11,15,19,,
Other Income,24,40,22,31,37,47,102,58,63,83,,
Interest,64,92,115,175,166,152,147,185,242,249,,
Depreciation,23,27,42,69,78,83,82,106,157,176,,
Profit before tax,220,339,358,337,442,431,454,217,428,804,,
Tax %,22,32,34,27,26,26,26,20,23,—,,
Net Profit,172,232,237,246,326,318,338,173,329,604,,
EPS in Rs,1.35,1.73,1.77,1.86,2.27,2.18,2.29,1.23,2.04,3.77,,
Dividend Payout %,4,6,0,8,8,9,9,8,10,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,124,124,127,128,128,137,138,144,144,153,,
Reserves,840,1055,1314,1540,1788,2661,2970,3812,3935,4738,,
Borrowings,539,469,590,734,942,783,936,991,1522,1896,,
Other Liabilities,773,941,1262,1427,2358,1590,1429,1540,1945,2080,,
Total Liabilities,2275,2588,3294,3829,5216,5171,5473,6487,7546,8868,,
Fixed Assets,188,196,238,504,508,528,548,652,852,1216,,
CWIP,2,10,86,34,36,108,268,469,602,486,,
Investments,50,55,60,58,41,55,70,194,158,135,,
Other Assets,2035,2327,2911,3233,4631,4480,4586,5172,5935,7031,,
Total Assets,2275,2588,3294,3829,5216,5171,5473,6487,7546,8868,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,136,207,34,172,145,205,235,-45,396,-378,,
Cash from Investing Activity,-25,-30,-150,-167,-165,-458,-44,-449,-518,-324,,
Cash from Financing Activity,-114,-116,67,-7,25,248,-145,454,170,669,,
Net Cash Flow,-3,61,-49,-1,5,-5,46,-40,47,-33,,
Free Cash Flow,110,166,-143,5,41,23,-105,-454,-12,-723,,
CFO/OP,103,102,15,53,30,41,54,13,89,-44,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,202,134,113,153,215,146,145,181,170,163,,
Inventory Days,140,56,41,96,65,98,113,135,145,191,,
Days Payable,260,148,134,227,262,173,131,141,174,136,,
Cash Conversion Cycle,81,42,20,22,18,72,127,175,141,218,,
Working Capital Days,134,84,62,91,70,85,124,163,179,208,,
ROCE %,13,18,24,21,20,19,15,13,8,11,,
