Item,Date,Document
,"7 May - SEBI issued warning letter to NWIL on May 6, 2026 after inspection for broking, depository and cybersecurity observations.","[Intimation Under Regulation 30 Of The SEBI (LODR) Regulations, 2015 7 May - SEBI issued warning letter to NWIL on May 6, 2026 after inspection for broking, depository and cybersecurity observations.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/65ec5909-2e1e-43fe-b522-cd00ea0121e3.pdf)"
,"6h - Board approved FY26 audited results and Rs.14 interim dividend; record date May 15, 2026.","[Outcome Of Board Meeting Held On May 11, 2026 6h - Board approved FY26 audited results and Rs.14 interim dividend; record date May 15, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/18cd8a2f-ce05-4f83-b5f5-09ddc6d514ba.pdf)"
,"6h - Board approved FY26 audited results and interim dividend of Rs. 14/share; record date May 15, 2026.","[Board Meeting Outcome for Outcome Of The Board Meeting Held On May 11, 2026 6h - Board approved FY26 audited results and interim dividend of Rs. 14/share; record date May 15, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/dd29bf82-c87b-4616-ab86-cdd9ca6c0b2c.pdf)"
,"5h - Board approved FY26 audited results and Rs14 interim dividend; record date May 15, 2026, payout by June 9.","[Record Date Intimation 5h - Board approved FY26 audited results and Rs14 interim dividend; record date May 15, 2026, payout by June 9.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/71bd08c8-858d-40ca-a73f-eaf479bf5371.pdf)"
,"5h - Board approved FY26 audited results and Rs.14 interim dividend; record date May 15, 2026, payout by June 9.","[Corporate Action-Board approves Dividend 5h - Board approved FY26 audited results and Rs.14 interim dividend; record date May 15, 2026, payout by June 9.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/a5c83267-d282-4538-8f93-fa8484c94003.pdf)"
,"4 May - Board meets May 11, 2026 to approve FY26 results and consider interim dividend; earnings call May 12.","[Board Meeting Intimation for Intimation Of Board Meeting And Earnings Conference Call For The Quarter And Financial Year Ended March 31, 2026 4 May - Board meets May 11, 2026 to approve FY26 results and consider interim dividend; earnings call May 12.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d95740c7-45f1-4761-a269-dd830050073b.pdf)"
,"30 Mar - Trading window closed from April 1, 2026 until 48 hours after audited results for quarter/year ended March 31, 2026.","[Closure of Trading Window 30 Mar - Trading window closed from April 1, 2026 until 48 hours after audited results for quarter/year ended March 31, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/0204187a-ea92-4e34-b2a3-ec7cba59a600.pdf)"
,"29 Apr - NSE issued two warning letters to NWIL on April 29, 2026 for periodical submission observations.","[Intimation Under Regulation 30 Read With Para A Of Part A Of Schedule III Of The SEBI (LODR) Regulations, 2015 ('The Listing Regulations') 29 Apr - NSE issued two warning letters to NWIL on April 29, 2026 for periodical submission observations.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e72b665c-9e3e-42c3-9b9d-691f40af7781.pdf)"
,"29 Apr - NSE issued two warning letters to NWIL on April 29, 2026 for periodical submission observations.","[Intimation Under Regulation 30 Read With Para A Of Part A Of Schedule III Of The SEBI (LODR) Regulations, 2015 ('The Listing Regulations') 29 Apr - NSE issued two warning letters to NWIL on April 29, 2026 for periodical submission observations.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e72b665c-9e3e-42c3-9b9d-691f40af7781.pdf)"
,"23 Apr - NSE levied Rs. 8,69,600 penalty on NWIL for margin statement reporting observations on April 22, 2026.","[Intimation Under Regulation 30 Read With Para A Of Part A Of Schedule III Of The SEBI (LODR) Regulations, 2015 23 Apr - NSE levied Rs. 8,69,600 penalty on NWIL for margin statement reporting observations on April 22, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9f2b8eeb-847c-422d-9a8a-aa764e764f56.pdf)"
,Date,Document
,---,---
,2026-09-07,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=96c23ef8-cc0c-4d87-a5fb-401f0282bc8c.pdf)
,2026-09-04,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e4bdcfd5-ffe1-4bf1-8cf1-866258294449.pdf)
,2026-09-04,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=73429b0c-910a-4b44-9c09-ed8f42aa5b17.pdf)
,2026-09-04,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2549a0e6-cb77-489a-826a-088b56a385b7.pdf)
,2026-09-04,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=10ebe248-b463-49e6-9601-aa37c0e503cd.pdf)
,2026-09-03,[Reg. 34 (1) Annual Report.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8635fcef-2d7a-4ac3-8982-c9e2781bc788.pdf)
,2026-09-03,[Annual Report For FY 2026 And Notice Of The 33Rd Annual General Meeting Of The Company](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e81df698-eb25-4dce-8f45-91bea8228f71.pdf)
,2026-09-03,[Business Responsibility and Sustainability Reporting (BRSR)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9cd74427-e81f-41f2-a70f-b6a1dfe13119.pdf)
,2026-09-03,[Letter To Members In Relation To Notice Of The 33Rd Annual General Meeting And Annual Report For FY 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb692317-cf78-4728-851c-1f5c5ccb9b05.pdf)
,2026-09-02,[Intimation Under Regulation 30 Read With Schedule III Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0ff76498-8275-4757-963b-938670fa9470.pdf)
,Date,Document
,---,---
,2026-08-05,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=49fb8543-04fb-47e6-ab9c-291d5e211858.pdf)
,2026-05-18,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d198a70d-5271-4319-95c6-bda59fd02632.pdf)
,2026-02-02,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c667d642-7007-4509-a452-b6a64c64bfed.pdf)
,2025-11-12,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=59614158-b987-4da3-b53c-9d8e4bdb3c02.pdf)
,2025-08-21,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=05a914af-3ea5-4fcb-9d12-ac3a0bf02ac1.pdf)
,2025-06-04,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6b03d3a2-6ea9-44b4-9269-a2e2a580c04b.pdf)
,2025-02-07,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e1353026-eb5c-402c-8fe7-18bcf6b362f1.pdf)
,2024-11-04,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c58e0fb-c90e-4cc9-8255-8f12fa3eec30.pdf)
,2024-08-02,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=94e4d848-c474-450c-8621-c13b769d8f2c.pdf)
,2024-05-17,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ee0e12c6-6883-4316-a6ae-dc036de71cfc.pdf)
,Date,Document
,---,---
,2026-07-30,[Outcome Of The Board Meeting Held On July 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eacd1879-0258-470d-b176-c9812d35e43b.pdf)
,2026-05-11,[Outcome Of Board Meeting Held On May 11 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=18cd8a2f-ce05-4f83-b5f5-09ddc6d514ba.pdf)
,2026-01-23,[Results - Financial Results For Quarter And Nine Months Ended December 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f75d3019-97ce-46fa-98a6-7f762dfd24d2.pdf)
,2025-11-04,[Outcome Of The Board Meeting Held On November 4 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4ea91ddd-c0c0-4399-a833-ad6840592e86.pdf)
,2025-08-13,[Outcome Of The Board Meeting Held On August 13 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=20151be1-5b1c-437a-a2b8-fdf5887f9111.pdf)
,2025-05-28,[Outcome Of The Board Meeting Held On May 28 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=924002bf-d666-406a-9236-11140b6a343c.pdf)
,2025-01-31,[Outcome Of The Board Meeting Held On January 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=df0c4535-804f-42cb-9b2f-d86b77160f17.pdf)
,2024-10-25,"[Outcome Of The Board Meeting Held On October 25, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5530962e-8dd6-4934-9ad3-edad4f73e53a.pdf)"
,2024-07-26,"[Outcome Of The Board Meeting Held On July 26, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6d6c534b-31d3-49dc-8b3f-66b30788c4c4.pdf)"
,2024-05-10,"[Outcome Of The Board Meeting Held On May 10, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=841452a5-be87-49f3-b95c-1eaa17ab3e28.pdf)"
,Date,Document
,---,---
