Item,Indicator,Value,Signal
,SMA (10),1410.86,Buy
,EMA (10),1420.06,Buy
,SMA (20),1441.87,Sell
,EMA (20),1440.52,Sell
,SMA (50),1500.18,Sell
,EMA (50),1457.89,Sell
,SMA (100),1427,Sell
,EMA (100),1427.38,Sell
,SMA (200),1347.34,Buy
,EMA (200),1366.79,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),44.72,Neutral
,"MACD (12,26,9)",-26.09,Buy
,"Stochastic (14,3,3)",41.85,Neutral
,ADX (14),23.37,Neutral
,Williams %R (14),-36.68,Neutral
,ATR (14),42.58,Neutral
,ROC (12),-1.11,Sell
,Stoch RSI (14),94.82,Sell
,"UO (7,14,28)",53.31,Neutral
