Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,41.88%,41.88%,41.88%,41.88%,41.88%,41.88%,41.89%,40.39%,40.39%,40.39%,40.39%,40.39%
FIIs,40.21%,29.09%,33.48%,27.08%,23.85%,22.62%,21.66%,19.64%,18.72%,18.46%,17.18%,10.53%
DIIs,7.64%,7.15%,13.7%,16.35%,20.91%,22.91%,24.59%,25.28%,26.32%,26.12%,27.58%,27.65%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,3.15%,2.96%,3.09%,6.98%,5.94%,5.04%,4.38%,3.94%,3.86%,4.07%,3.93%,3.71%
Others,7.11%,18.93%,7.85%,7.72%,7.42%,7.55%,7.49%,10.76%,10.7%,10.95%,10.91%,17.72%
No. of Shareholders,67673,67331,80931,206660,174171,159038,154014,148139,147304,146998,136892,133444
