Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2253,2274,2682,2714,2420,2560,2752,2760,2393,2737,2933,3455
Expenses,1720,1734,2001,2051,1840,1960,2139,2254,1882,2094,2293,2711
Operating Profit,533,541,681,664,580,601,614,506,511,643,640,744
OPM %,24,24,25,24,24,23,22,18,21,24,22,22
Other Income,107,66,171,162,90,187,99,107,71,77,-4,100
Interest,24,36,31,22,41,16,50,31,33,34,36,37
Depreciation,160,161,174,163,166,173,178,188,193,195,199,206
Profit before tax,456,409,647,640,463,600,485,394,357,491,401,601
Tax %,24,25,25,23,25,25,24,27,24,22,25,25
Net Profit,347,305,487,490,347,449,369,288,273,382,299,451
EPS in Rs,17.97,15.8,25.18,25.35,17.95,23.25,19.06,14.91,14.13,19.77,15.49,23.32
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,4444,5210,4811,5783,8295,9760,9369,10447,10823,11518,,
Expenses,3341,3904,3537,3972,6286,8047,7113,7988,8522,8980,,
Operating Profit,1103,1306,1274,1811,2009,1712,2256,2459,2301,2539,,
OPM %,25,25,26,31,24,18,24,24,21,22,,
Other Income,340,215,250,171,438,342,449,537,252,244,,
Interest,15,12,11,12,9,48,113,129,134,140,,
Depreciation,311,333,374,416,455,571,651,681,775,793,,
Profit before tax,1116,1177,1140,1555,1982,1435,1941,2187,1644,1850,,
Tax %,34,34,16,24,28,26,24,24,24,—,,
Net Profit,736,774,960,1178,1435,1057,1471,1655,1243,1406,,
EPS in Rs,38.06,40.02,49.64,60.91,74.25,54.7,76.12,85.61,64.3,72.71,,
Dividend Payout %,21,20,40,28,38,29,21,19,25,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,19,39,39,39,39,39,39,39,39,39,,
Reserves,3524,4045,4615,4970,5961,6894,7518,8815,10349,10917,,
Borrowings,1391,867,871,932,1001,2529,3347,3099,3267,4111,,
Other Liabilities,855,927,954,866,1166,1517,1444,1731,1980,2700,,
Total Liabilities,5789,5878,6479,6806,8166,10979,12348,13685,15635,17766,,
Fixed Assets,2849,2849,2786,3308,3370,4019,5384,6317,6941,7409,,
CWIP,110,119,600,587,856,1258,1392,944,986,2472,,
Investments,1349,1103,1083,1062,1418,1897,2037,2686,3264,3124,,
Other Assets,1481,1808,2010,1850,2523,3805,3535,3737,4443,4761,,
Total Assets,5789,5878,6479,6806,8166,10979,12348,13685,15635,17766,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,847,750,820,1173,1339,908,1448,2082,1764,2249,,
Cash from Investing Activity,-563,-92,-636,-678,-1173,-1897,-1783,-1475,-1480,-2523,,
Cash from Financing Activity,-589,-654,-165,-495,-158,980,359,-601,-279,254,,
Net Cash Flow,-306,4,20,1,8,-9,23,5,6,-19,,
Free Cash Flow,666,339,86,390,416,-681,-304,1001,316,-749,,
CFO/OP,103,103,94,115,93,68,105,111,91,115,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,40,39,36,45,48,48,42,56,52,49,,
Inventory Days,110,105,113,105,148,162,124,108,129,126,,
Days Payable,87,70,58,65,103,80,37,66,54,64,,
Cash Conversion Cycle,64,75,92,84,93,130,129,99,126,111,,
Working Capital Days,-38,76,13,-4,7,-3,-10,-17,-16,-45,,
ROCE %,20,22,22,17,24,24,14,16,17,11,,
