Item,Indicator,Value,Signal
,SMA (10),684.64,Sell
,EMA (10),685.14,Sell
,SMA (20),685.27,Sell
,EMA (20),690.25,Sell
,SMA (50),717.27,Sell
,EMA (50),706.73,Sell
,SMA (100),725.67,Sell
,EMA (100),726.53,Sell
,SMA (200),779.97,Sell
,EMA (200),769.04,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),42.75,Neutral
,"MACD (12,26,9)",-8.46,Buy
,"Stochastic (14,3,3)",24.79,Neutral
,ADX (14),15.82,Neutral
,Williams %R (14),-78.9,Neutral
,ATR (14),18.37,Neutral
,ROC (12),-0.2,Sell
,Stoch RSI (14),64.87,Neutral
,"UO (7,14,28)",41.01,Neutral
