Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1945,2059,2330,2065,2284,2472,2915,2590,2726,2955,3476,3185
Expenses,1743,1845,2075,1846,2059,2226,2614,2332,2457,2635,3095,2790
Operating Profit,202,215,255,219,225,246,301,258,269,320,382,396
OPM %,10,10,11,11,10,10,10,10,10,11,11,12
Other Income,9,14,4,13,13,9,37,40,42,34,43,20
Interest,8,11,17,14,13,14,14,14,14,17,19,18
Depreciation,16,15,16,16,16,19,19,20,20,23,28,29
Profit before tax,188,202,227,203,208,221,305,263,277,315,377,369
Tax %,26,26,26,26,26,26,26,26,27,25,25,26
Net Profit,140,151,168,150,155,165,227,196,204,235,284,274
EPS in Rs,15.54,16.7,18.67,16.65,17.15,17.25,23.71,20.49,21.29,24.57,29.74,28.68
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,3466,4231,4888,4182,5727,6912,8104,9736,11748,12343,,
Expenses,3126,3790,4391,3721,5138,6206,7267,8745,10519,10976,,
Operating Profit,339,441,497,461,589,706,838,991,1229,1367,,
OPM %,10,10,10,11,10,10,10,10,10,11,,
Other Income,9,7,17,20,15,28,49,72,159,139,,
Interest,112,136,129,57,40,35,44,56,64,67,,
Depreciation,32,34,57,58,55,57,61,70,91,100,,
Profit before tax,204,278,328,366,508,642,781,937,1232,1338,,
Tax %,29,35,22,25,26,26,26,26,25,—,,
Net Profit,145,181,256,273,376,477,581,696,918,997,,
EPS in Rs,18.47,22.92,28.64,30.33,41.73,52.93,64.35,72.88,96.07,104.28,,
Dividend Payout %,5,5,5,7,6,6,5,5,5,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,16,16,16,18,18,18,18,18,19,19,,
Reserves,446,589,762,1489,1760,2118,2571,3130,5767,6646,,
Borrowings,813,842,599,367,305,355,162,166,217,253,,
Other Liabilities,622,773,1387,1395,930,1036,1019,1342,1232,2038,,
Total Liabilities,1896,2220,2764,3269,3014,3527,3770,4656,7235,8956,,
Fixed Assets,405,407,489,554,537,531,567,770,993,1686,,
CWIP,3,23,32,11,7,17,15,121,385,1002,,
Investments,3,3,2,1,1,2,1,2,2,2,,
Other Assets,1485,1787,2242,2703,2469,2978,3187,3764,5854,6266,,
Total Assets,1896,2220,2764,3269,3014,3527,3770,4656,7235,8956,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-29,191,623,-13,154,229,514,610,-32,840,,
Cash from Investing Activity,-63,-76,-275,11,75,-58,-137,-353,-1501,-349,,
Cash from Financing Activity,229,-69,-386,99,-129,-31,-256,-72,1919,-98,,
Net Cash Flow,137,45,-38,97,101,139,121,186,386,392,,
Free Cash Flow,-91,126,501,-93,131,169,416,210,-726,-412,,
CFO/OP,1,72,161,16,53,60,98,97,20,90,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,114,108,94,102,118,89,73,68,67,57,,
Inventory Days,114,97,95,103,103,96,79,84,87,100,,
Days Payable,110,110,139,139,99,68,54,63,39,55,,
Cash Conversion Cycle,119,95,49,66,121,117,99,89,115,102,,
Working Capital Days,17,28,19,61,94,81,80,71,89,80,,
ROCE %,23,23,29,28,21,24,26,27,21,20,,
