Item,Indicator,Value,Signal
,SMA (10),453.59,Sell
,EMA (10),451.4,Sell
,SMA (20),463.98,Sell
,EMA (20),455.25,Sell
,SMA (50),443.65,Sell
,EMA (50),445.81,Sell
,SMA (100),421.8,Buy
,EMA (100),433.52,Buy
,SMA (200),424.79,Buy
,EMA (200),422.04,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),38.09,Neutral
,"MACD (12,26,9)",-1.22,Sell
,"Stochastic (14,3,3)",7.21,Buy
,ADX (14),26.77,Buy
,Williams %R (14),-85.11,Buy
,ATR (14),13.02,Neutral
,ROC (12),-10.17,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",44.67,Neutral
