Item,Indicator,Value,Signal
,SMA (10),1485.55,Buy
,EMA (10),1497.98,Buy
,SMA (20),1492.64,Buy
,EMA (20),1506.33,Buy
,SMA (50),1578.52,Sell
,EMA (50),1554.99,Buy
,SMA (100),1625.54,Sell
,EMA (100),1613.76,Sell
,SMA (200),1713.88,Sell
,EMA (200),1683.09,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),56.37,Neutral
,"MACD (12,26,9)",-18.78,Buy
,"Stochastic (14,3,3)",71.97,Neutral
,ADX (14),23.3,Neutral
,Williams %R (14),-5.35,Sell
,ATR (14),45.49,Neutral
,ROC (12),4.92,Buy
,Stoch RSI (14),100,Sell
,"UO (7,14,28)",60.73,Neutral
