Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,57.45%,55.07%,55.07%,55.07%,51.26%,49.05%,49.05%,49.05%,48.51%,48.51%,48.51%,48.51%
FIIs,4.83%,4.65%,3.84%,3.08%,5.72%,8.29%,5.95%,6.03%,5.95%,5.55%,5.99%,6.46%
DIIs,0.16%,2.53%,3.32%,3.38%,8.05%,8.98%,9.48%,8.76%,7.93%,7.86%,10.07%,10.41%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,31.21%,30.69%,31%,31.42%,28.64%,27.38%,29.41%,29.95%,31.59%,32.02%,29.8%,28.65%
Others,6.35%,7.06%,6.77%,7.05%,6.33%,6.31%,6.11%,6.21%,6.02%,6.06%,5.63%,5.96%
No. of Shareholders,159766,161995,170421,201211,229479,237733,283289,311948,325978,330378,314092,290771
