Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2302,2324,2764,2184,2616,2529,3046,2158,2474,2635,3428,2303
Expenses,2098,2137,2491,2044,2338,2340,2747,1933,2302,2380,3054,2234
Operating Profit,204,187,273,141,278,188,300,225,172,255,374,69
OPM %,9,8,10,6,11,7,10,10,7,10,11,3
Other Income,66,185,55,84,60,32,78,66,85,121,56,68
Interest,20,27,28,27,29,29,31,30,32,34,42,35
Depreciation,33,36,50,36,42,35,45,49,51,53,54,60
Profit before tax,217,309,251,161,266,156,301,211,174,289,334,42
Tax %,27,23,25,32,26,27,32,28,31,29,27,48
Net Profit,159,237,188,109,198,114,206,151,119,205,244,22
EPS in Rs,13.24,20,15.97,9.72,16.54,9.73,17.27,12.79,10.04,17.14,20.5,2.12
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,4465,5973,5731,4791,6128,8090,9323,10387,10774,10839,,
Expenses,4088,5516,5331,4435,5715,7489,8526,9477,9736,9970,,
Operating Profit,377,457,401,356,414,601,797,910,1038,870,,
OPM %,8,8,7,7,7,7,9,9,10,8,,
Other Income,115,60,105,54,135,156,307,250,317,331,,
Interest,13,14,15,21,25,38,88,117,139,144,,
Depreciation,82,92,117,115,113,117,148,159,208,218,,
Profit before tax,397,410,375,275,410,603,869,884,1008,839,,
Tax %,42,21,43,25,24,25,26,29,29,—,,
Net Profit,231,325,212,207,312,451,643,627,720,591,,
EPS in Rs,19.48,27.31,17.83,17.34,26.21,37.79,54.15,53.25,60.47,49.8,,
Dividend Payout %,29,24,37,38,32,25,21,25,3,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,23,23,23,23,23,23,23,23,23,23,,
Reserves,2515,2692,2992,3005,3229,3470,3846,4417,4914,5527,,
Borrowings,136,234,240,230,328,368,831,1277,1718,2353,,
Other Liabilities,2371,2980,3535,2693,2921,3598,4137,4424,4728,5339,,
Total Liabilities,5044,5929,6790,5951,6500,7458,8836,10141,11382,13242,,
Fixed Assets,811,973,1312,1283,1242,1195,1248,1906,2806,3048,,
CWIP,141,103,40,56,24,44,434,525,563,1442,,
Investments,1083,1472,829,875,234,1477,1626,1765,1699,1784,,
Other Assets,3009,3381,4609,3737,4999,4742,5528,5945,6315,6969,,
Total Assets,5044,5929,6790,5951,6500,7458,8836,10141,11382,13242,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,335,534,-115,326,769,325,460,247,1080,542,,
Cash from Investing Activity,-99,-507,266,-140,-627,-420,-664,-514,-1257,-565,,
Cash from Financing Activity,-126,-20,-65,-232,77,-21,349,285,123,248,,
Net Cash Flow,110,7,85,-47,220,-115,144,19,-55,224,,
Free Cash Flow,216,333,-270,278,686,241,-190,-471,180,-401,,
CFO/OP,114,188,16,114,243,103,102,54,139,86,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,84,102,84,88,94,85,80,83,70,75,,
Inventory Days,46,57,56,54,58,76,60,53,45,60,,
Days Payable,162,161,150,114,164,153,118,107,107,135,,
Cash Conversion Cycle,-32,-3,-10,28,-11,8,21,29,9,-1,,
Working Capital Days,-7,-40,-4,-7,-50,-44,-39,-24,-36,-40,,
ROCE %,18,15,17,12,10,12,15,17,14,14,,
