Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,383,564,750,818,593,653,786,733,528,579,814,907
Expenses,332,444,562,607,453,562,593,563,458,478,710,716
Operating Profit,51,121,189,211,140,92,194,169,69,101,104,191
OPM %,13,21,25,26,24,14,25,23,13,17,13,21
Other Income,77,60,72,60,62,114,118,78,583,101,185,77
Interest,1,1,1,1,1,1,0,1,1,1,5,7
Depreciation,18,20,22,21,21,26,27,22,22,22,49,33
Profit before tax,109,160,238,249,181,179,285,224,629,179,235,228
Tax %,32,27,21,26,29,18,21,27,26,26,17,28
Net Profit,75,117,187,184,128,148,226,164,466,133,194,163
EPS in Rs,2.35,3.67,5.89,5.79,4.02,4.64,7.11,5.15,14.65,4.18,6.1,5.14
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,2051,1880,1449,1329,2732,3498,2463,2534,2523,2827,,
Expenses,1583,1324,1323,1335,2011,2161,1853,1896,2080,2363,,
Operating Profit,468,556,126,-6,721,1337,609,638,443,465,,
OPM %,23,30,9,-0.5,26,38,25,25,18,16,,
Other Income,121,-70,173,-241,158,396,271,349,947,945,,
Interest,2,2,2,2,3,2,3,2,7,13,,
Depreciation,119,96,92,94,98,81,80,95,115,126,,
Profit before tax,469,388,205,-343,778,1649,798,889,1268,1271,,
Tax %,26,43,28,-90,43,27,25,24,25,—,,
Net Profit,347,220,146,-36,446,1204,597,680,957,956,,
EPS in Rs,10.9,6.91,4.61,-1.12,14.02,37.88,18.78,21.38,30.08,30.07,,
Dividend Payout %,32,29,43,-18,31,30,51,47,32,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,64,64,64,64,64,64,64,64,64,64,,
Reserves,3937,4288,4254,4032,4003,4758,5722,6036,6378,7009,,
Borrowings,0,0,0,0,1,1,2,3,126,317,,
Other Liabilities,1120,1044,894,967,905,1064,1166,1266,1183,1595,,
Total Liabilities,5121,5395,5211,5063,4973,5886,6953,7369,7751,8984,,
Fixed Assets,2075,2147,2131,2058,1585,1510,1454,1551,1553,2007,,
CWIP,21,11,1,4,6,23,28,292,775,1248,,
Investments,657,782,429,264,299,596,491,566,484,464,,
Other Assets,2368,2456,2651,2737,3083,3756,4979,4960,4938,5266,,
Total Assets,5121,5395,5211,5063,4973,5886,6953,7369,7751,8984,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,452,241,142,1,147,481,933,110,1066,744,,
Cash from Investing Activity,-350,-138,23,84,87,-674,-787,254,-814,-614,,
Cash from Financing Activity,-115,-97,-134,-77,-63,-7,-137,-365,-183,-154,,
Net Cash Flow,-13,6,31,8,170,-199,8,0,68,-25,,
Free Cash Flow,-6,35,72,-9,135,443,908,-366,430,-289,,
CFO/OP,140,95,61,127,-292,98,103,56,136,202,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,28,20,29,35,40,27,19,15,12,10,,
Cash Conversion Cycle,28,20,29,35,40,27,19,15,12,10,,
Working Capital Days,228,178,228,271,290,153,147,228,201,277,,
ROCE %,12,11,14,5,1,18,31,13,14,11,,
