Item,Indicator,Value,Signal
,SMA (10),2388.8,Sell
,EMA (10),2387.57,Sell
,SMA (20),2436.88,Sell
,EMA (20),2443.52,Sell
,SMA (50),2579.5,Sell
,EMA (50),2559.05,Sell
,SMA (100),2729.16,Sell
,EMA (100),2695.59,Sell
,SMA (200),2932.87,Sell
,EMA (200),2909.91,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),26.3,Buy
,"MACD (12,26,9)",-72.17,Sell
,"Stochastic (14,3,3)",16.29,Buy
,ADX (14),30.43,Buy
,Williams %R (14),-80.32,Buy
,ATR (14),62.74,Neutral
,ROC (12),-9.94,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",41.77,Neutral
