Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,4130,4205,4233,4317,4394,4466,4911,4789,4795,4886,5566,5842
Expenses,3639,3627,3676,3797,3834,3883,4264,4149,4178,4273,4784,5021
Operating Profit,491,578,557,520,560,583,647,639,617,612,782,821
OPM %,12,14,13,12,13,13,13,13,13,13,14,14
Other Income,939,214,226,179,257,142,237,844,210,200,156,226
Interest,12,4,4,3,2,6,6,4,4,4,14,6
Depreciation,101,117,119,86,90,101,99,85,92,99,116,99
Profit before tax,1317,671,661,611,726,618,778,1394,730,709,808,942
Tax %,24,23,15,24,26,26,29,20,24,25,30,25
Net Profit,1000,518,564,466,537,459,554,1116,554,533,570,706
EPS in Rs,338.99,175.7,191.23,158.1,181.97,155.53,187.67,378.42,188.01,180.58,193.26,239.39
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,11690,12085,9842,9716,11782,14929,16727,18087,20035,21088,,
Expenses,9597,9931,8358,8555,10325,13120,14632,15778,17384,18256,,
Operating Profit,2093,2154,1483,1162,1457,1810,2095,2310,2650,2832,,
OPM %,18,18,15,12,12,12,13,13,13,13,,
Other Income,418,600,-105,-241,396,470,1566,815,1410,792,,
Interest,3,13,10,14,29,12,51,17,27,28,,
Depreciation,467,402,383,341,324,386,430,376,392,406,,
Profit before tax,2041,2339,985,565,1500,1882,3181,2732,3642,3190,,
Tax %,33,32,34,15,19,24,22,26,24,—,,
Net Profit,1371,1598,650,482,1218,1426,2491,2015,2773,2363,,
EPS in Rs,449.24,541.91,220.22,163.43,413.07,483.33,844.69,683.27,940.27,801.24,,
Dividend Payout %,22,19,48,70,51,99,44,75,29,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,30,30,30,30,30,30,30,30,30,30,,
Reserves,8760,9942,9088,9231,9783,10650,10976,12027,13784,14816,,
Borrowings,0,0,0,74,54,73,53,39,118,119,,
Other Liabilities,3000,3946,3583,3977,4898,4650,5194,5252,6310,6716,,
Total Liabilities,11791,13919,12701,13311,14764,15402,16252,17348,20241,21680,,
Fixed Assets,1514,1318,1176,1342,1241,1212,1731,1770,1622,1654,,
CWIP,129,313,644,487,488,605,366,224,396,358,,
Investments,3918,5232,4045,4033,5150,5521,5018,5121,7160,8020,,
Other Assets,6231,7056,6836,7450,7886,8064,9138,10234,11062,11648,,
Total Assets,11791,13919,12701,13311,14764,15402,16252,17348,20241,21680,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,1457,1729,593,1336,835,269,1214,1258,2373,2175,,
Cash from Investing Activity,1246,-1170,1766,-873,-463,-32,262,277,-1955,-582,,
Cash from Financing Activity,-2670,-325,-2531,-399,-338,-383,-1239,-1452,-529,-1550,,
Net Cash Flow,33,234,-172,64,34,-146,236,84,-110,44,,
Free Cash Flow,825,1245,13,913,640,-143,574,932,2061,1864,,
CFO/OP,111,115,64,121,95,37,89,93,115,111,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,41,50,47,52,52,47,47,48,48,51,,
Inventory Days,81,71,79,77,82,86,73,64,62,61,,
Days Payable,92,117,86,110,140,112,105,86,94,98,,
Cash Conversion Cycle,31,4,40,19,-6,22,15,25,15,13,,
Working Capital Days,45,31,52,30,3,38,26,75,78,68,,
ROCE %,26,23,25,18,14,15,17,21,21,22,,
