Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1828,2362,3104,2357,2757,3144,3174,2626,2929,3601,3850,2943
Expenses,1651,1823,2580,1715,2246,2327,3055,2324,2235,2714,3308,2496
Operating Profit,177,539,524,642,511,817,119,302,695,887,543,447
OPM %,10,23,17,27,19,26,3.8,11,24,25,14,15
Other Income,251,269,349,271,258,291,287,324,271,262,283,313
Interest,1,1,1,1,5,5,8,35,8,6,10,44
Depreciation,20,20,23,23,23,40,29,23,24,23,23,29
Profit before tax,407,786,849,889,740,1063,370,567,934,1120,793,686
Tax %,25,25,26,25,25,28,21,26,24,25,20,25
Net Profit,333,627,663,696,585,807,325,452,749,880,674,550
EPS in Rs,8.25,15.54,16.43,17.26,14.5,20.01,8.06,11.21,18.58,21.81,16.84,13.62
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,4457,4614,4905,4048,5733,7827,9467,11432,13006,13323,,
Expenses,4300,4353,4642,3822,5292,7027,8051,9339,10738,10752,,
Operating Profit,157,261,263,226,441,801,1416,2093,2268,2571,,
OPM %,3.5,6,5,6,8,10,15,18,17,19,,
Other Income,565,617,546,448,396,687,1101,1112,1139,1129,,
Interest,20,36,13,11,14,9,9,28,74,68,,
Depreciation,52,64,69,60,75,76,83,115,97,99,,
Profit before tax,650,778,727,604,749,1403,2425,3062,3237,3533,,
Tax %,39,40,48,25,25,25,25,26,25,—,,
Net Profit,496,532,471,514,611,1119,1937,2414,2578,2854,,
EPS in Rs,11.07,11.88,11.66,12.74,15.14,27.74,48.02,59.83,64.04,70.85,,
Dividend Payout %,49,19,46,28,29,29,29,29,28,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,249,224,224,202,202,202,202,202,202,202,,
Reserves,2730,2610,2993,2858,3230,3656,4558,6042,7738,9553,,
Borrowings,0,0,0,0,30,12,6,1,20,447,,
Other Liabilities,16366,16540,17633,17883,21679,25904,24709,23219,20844,17272,,
Total Liabilities,19345,19374,20850,20943,25140,29773,29476,29463,28804,27474,,
Fixed Assets,546,705,810,836,807,965,1024,838,1466,2062,,
CWIP,98,85,89,80,80,87,62,72,133,252,,
Investments,376,429,431,484,519,542,589,679,765,915,,
Other Assets,18324,18154,19520,19542,23735,28179,27801,27875,26440,24245,,
Total Assets,19345,19374,20850,20943,25140,29773,29476,29463,28804,27474,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-1003,491,65,-96,68,-163,1516,684,2102,-2654,,
Cash from Investing Activity,493,348,417,454,348,326,-150,1420,-1299,1166,,
Cash from Financing Activity,-245,-608,-126,-605,-160,-183,-218,-448,-736,-931,,
Net Cash Flow,-755,231,356,-246,257,-19,1148,1655,67,-2419,,
Free Cash Flow,-1149,311,-110,-196,26,-203,1401,347,1298,-2828,,
CFO/OP,-507,507,146,43,99,32,228,96,145,-74,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,78,91,117,107,87,64,47,71,34,73,,
Inventory Days,782,559,533,688,1142,1044,605,411,298,131,,
Days Payable,174,353,410,704,1234,836,366,321,240,224,,
Cash Conversion Cycle,685,297,240,91,-4,272,285,162,92,-20,,
Working Capital Days,-608,-431,-444,-311,-607,-645,-528,-426,-356,-187,,
ROCE %,30,23,27,24,23,21,33,44,43,36,,
