Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,69.63%,69.63%,69.63%,69.63%,69.63%,69.63%,69.63%,69.63%,69.63%,69.63%,69.63%,69.54%
FIIs,5.42%,5.66%,6.09%,8.33%,12.21%,12.04%,10.36%,10.6%,10.58%,10.12%,9.53%,9.45%
DIIs,2.3%,2.02%,5.08%,5.31%,4.69%,4.83%,5.15%,5.24%,5.52%,5.17%,5.4%,5.47%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,3.79%,3.6%,3.53%,3.46%,3.38%,3.54%,4.27%,4.12%,3.74%,3.9%,3.21%,3.19%
Others,18.86%,19.09%,15.67%,13.28%,10.09%,9.96%,10.6%,10.41%,10.53%,11.19%,12.23%,12.35%
No. of Shareholders,55307,13279,13940,14540,17562,19098,21558,21540,22506,21037,21320,22303
