Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,293,324,375,315,361,381,430,321,401,400,453,357
Expenses,236,247,253,267,278,273,293,276,298,294,301,301
Operating Profit,57,77,123,48,83,108,137,45,102,106,152,56
OPM %,20,24,33,15,23,28,32,14,26,27,34,16
Other Income,9,11,15,23,19,8,14,29,13,-15,-4,36
Interest,1,1,1,1,1,1,1,1,1,2,1,1
Depreciation,7,7,7,8,8,9,9,9,9,9,9,9
Profit before tax,59,80,129,61,93,107,141,64,105,80,138,82
Tax %,18,15,18,23,24,17,23,22,22,22,23,23
Net Profit,48,68,105,48,70,89,108,50,82,63,106,63
EPS in Rs,3.41,4.88,7.5,3.39,5.01,6.34,7.65,3.51,5.77,4.41,7.47,4.41
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,512,621,661,673,779,974,1244,1487,1574,1610,,
Expenses,415,493,556,480,584,762,956,1111,1169,1194,,
Operating Profit,98,128,105,192,195,212,288,376,406,417,,
OPM %,19,21,16,29,25,22,23,25,26,26,,
Other Income,8,20,21,15,30,34,48,64,24,30,,
Interest,5,9,11,6,3,4,4,5,5,5,,
Depreciation,6,6,20,20,18,25,28,33,37,37,,
Profit before tax,94,134,95,181,203,217,304,402,387,405,,
Tax %,23,23,23,30,19,19,17,22,22,—,,
Net Profit,73,102,73,126,164,177,252,315,301,314,,
EPS in Rs,5.26,7.34,5.2,9.03,11.73,12.64,17.93,22.26,21.12,22.06,,
Dividend Payout %,19,20,19,19,19,20,22,22,28,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,62,68,68,69,69,70,70,140,140,141,,
Reserves,188,337,428,480,596,742,913,1084,1376,1636,,
Borrowings,71,66,68,76,20,28,43,49,53,39,,
Other Liabilities,106,138,177,245,235,264,319,414,475,626,,
Total Liabilities,427,609,742,871,921,1103,1345,1686,2045,2442,,
Fixed Assets,62,68,69,130,205,230,245,248,259,239,,
CWIP,11,17,83,91,0,0,0,3,0,1,,
Investments,49,50,52,76,83,92,131,365,508,703,,
Other Assets,306,474,539,574,632,781,969,1070,1278,1499,,
Total Assets,427,609,742,871,921,1103,1345,1686,2045,2442,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,36,60,102,90,216,143,136,281,215,232,,
Cash from Investing Activity,-5,-17,-85,-100,-142,-79,-88,-217,-168,-145,,
Cash from Financing Activity,-21,68,-5,-47,-102,-32,-44,-47,-68,-87,,
Net Cash Flow,11,111,12,-58,-28,32,4,17,-21,0,,
Free Cash Flow,29,41,30,46,204,130,120,268,192,223,,
CFO/OP,75,84,100,117,129,98,83,117,76,86,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,171,158,149,149,129,131,145,130,137,164,,
Cash Conversion Cycle,171,158,149,149,129,131,145,130,137,164,,
Working Capital Days,74,79,63,47,61,65,72,54,72,81,,
ROCE %,22,25,27,18,28,27,24,27,28,25,,
