Item,Indicator,Value,Signal
,SMA (10),5592.9,Sell
,EMA (10),5564.68,Sell
,SMA (20),5613.08,Sell
,EMA (20),5566.77,Sell
,SMA (50),5404.48,Buy
,EMA (50),5430.61,Buy
,SMA (100),5159.57,Buy
,EMA (100),5330.82,Buy
,SMA (200),5441.54,Buy
,EMA (200),5352.39,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),48.92,Neutral
,"MACD (12,26,9)",27.76,Sell
,"Stochastic (14,3,3)",20.46,Neutral
,ADX (14),16.34,Neutral
,Williams %R (14),-73.03,Neutral
,ATR (14),155.36,Neutral
,ROC (12),-1.33,Sell
,Stoch RSI (14),17.55,Buy
,"UO (7,14,28)",51.06,Neutral
