Item,Date,Document
,"9h - J&K Bank appoints Ashish Kundra and Pravin Raghavendra as additional directors from April 23, 2026.","[Announcement under Regulation 30 (LODR)-Change in Directorate 9h - J&K Bank appoints Ashish Kundra and Pravin Raghavendra as additional directors from April 23, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/c77edad4-7881-4fbc-acac-cf8ea7dd1183.pdf)"
,"8h - Board to consider audited Q4 and FY2026 results on May 5, 2026; trading window closed until May 7.","[Board Meeting Intimation for CONSIDERATION OF AUDITED STANDALONE AND CONSOLIDATED FINANCIAL RESULTS OF THE BANK FOR THE QUARTER AND FINANCIAL YEAR ENDED 31ST MARCH, 2026 8h - Board to consider audited Q4 and FY2026 results on May 5, 2026; trading window closed until May 7.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/15f56568-d267-4744-b55e-ed8b648c075b.pdf)"
,"8 May - Published May 5, 2026 Q4 and FY26 earnings call transcript; net profit INR2,363 crore, guidance shared.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 8 May - Published May 5, 2026 Q4 and FY26 earnings call transcript; net profit INR2,363 crore, guidance shared.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/97a6b15d-16fe-41c4-a04f-fae78c7264e7.pdf)"
,7 May - RBI approved Kotak Mahindra Bank’s acquisition of up to 9.99% in Jammu and Kashmir Bank.,"[DISCLOSURE UNDER REGULATION 30 AND 51 OF SEBI (LODR) REGULATIONS, 2015 7 May - RBI approved Kotak Mahindra Bank’s acquisition of up to 9.99% in Jammu and Kashmir Bank.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/c9e7cd11-0888-4c0a-b66c-4a8f1e3945ed.pdf)"
,7 Mar - Ashutosh Sareen and Rajesh Malla Tickoo elevated to Chief General Managers effective 06.03.2026.,[Announcement under Regulation 30 (LODR)-Change in Management 7 Mar - Ashutosh Sareen and Rajesh Malla Tickoo elevated to Chief General Managers effective 06.03.2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/67c8fc9e-9ea1-490b-8f20-8328cabc79cc.pdf)
,"5 May - J&K Bank posted FY26 net profit of Rs2,363.47 crore; Q4 profit rose 36.5% to Rs797.81 crore.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 5 May - J&K Bank posted FY26 net profit of Rs2,363.47 crore; Q4 profit rose 36.5% to Rs797.81 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/41757cf1-8ce1-47e1-b2a7-428f064fd872.pdf)"
,"5 May - Bank shared FY26 earnings call audio and investor brief; net profit rose to Rs2,363 crore, with FY27 guidance.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 5 May - Bank shared FY26 earnings call audio and investor brief; net profit rose to Rs2,363 crore, with FY27 guidance.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d88eebc7-c608-4cee-9cfe-aac20c9f2943.pdf)"
,4h - Discloses consolidated related party transactions for half-year ended 31 March 2026; total Rs 70.19 crore.,[Related Party Disclosure 4h - Discloses consolidated related party transactions for half-year ended 31 March 2026; total Rs 70.19 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6448952a-1e9e-479a-ba86-7116d932f034.pdf)
,"4 Apr - Submitted Regulation 74(5) compliance certificate for quarter ended March 31, 2026.","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 4 Apr - Submitted Regulation 74(5) compliance certificate for quarter ended March 31, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e7025ab5-a126-4574-bf08-d350f2a82cb0.pdf)"
,"31 Mar - Jammu & Kashmir Bank elevated seven DGMs to GMs; GM Nishi Kant Sharma retired effective March 31, 2026.","[Announcement under Regulation 30 (LODR)-Change in Management 31 Mar - Jammu & Kashmir Bank elevated seven DGMs to GMs; GM Nishi Kant Sharma retired effective March 31, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/42aa7af9-e8eb-4461-aff5-654b30b5e03c.pdf)"
,Date,Document
,---,---
,2026-08-31,[Announcement under Regulation 30 (LODR)-Change in Directorate](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bb548ead-9315-4b37-b6d7-3b710dd73eb6.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Change in Management](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1c619fa6-546d-49e4-9259-028b9ecb7c90.pdf)
,2026-08-30,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=54b945b6-2a86-4d21-a911-dcf7a059f246.pdf)
,2026-08-29,[Notice Of 88Th Annual General Meeting Of The Bank And Cut-Off Date For E-Voting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=712842bd-5e84-4d1d-a211-ed1cf4f7398e.pdf)
,2026-08-29,[Reg. 34 (1) Annual Report.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5661b2c4-8f7a-4bed-8ff0-fc6cf94ed5db.pdf)
,2026-08-29,[Business Responsibility and Sustainability Reporting (BRSR)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=76613a41-7212-4694-82ba-a48b19504bb9.pdf)
,2026-08-20,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=597ce0f1-ea83-4a17-975d-c134445cc313.pdf)
,2026-08-20,[Announcement under Regulation 30 (LODR)-Resignation of Director](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a987b5be-446f-4ade-bdc8-a0f25286fe42.pdf)
,2026-08-20,[Announcement under Regulation 30 (LODR)-Resignation of Director](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c4a08c3e-b49d-40f9-bdd4-3ed2d7f51b20.pdf)
,2026-08-19,[88TH ANNUAL GENERAL MEETING OF THE BANK](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f9c9c866-4d73-43aa-9c04-6425e4892130.pdf)
,Date,Document
,---,---
,2026-07-29,[REVIEWED FINANCIAL RESULTS (STANDALONE & CONSOLIDATED) OF THE BANK FOR THE QUARTER ENDED 30TH JUNE 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=67472e96-550c-4750-acb5-6085515d0f02.pdf)
,2026-05-05,[Financials March 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9c48620e-6260-46b7-9784-ddf471631183.pdf)
,2025-10-18,[REVIEWED FINANCIAL RESULTS (STANDALONE & CONSOLIDATED) OF THE BANK FOR THE QUARTER AND HALF YEAR ENDED 30TH SEPTEMBER 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f8969768-1f0f-43eb-a54d-588f80b16afb.pdf)
,2025-07-25,[REVIEWED FINANCIAL RESULTS (STANDALONE & CONSOLIDATED) OF THE BANK FOR THE QUARTER ENDED 30TH JUNE 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=16bb174f-ad96-4e37-8752-cc85217b8ea3.pdf)
,2025-05-05,[Board Meeting Outcome for AUDITED FINANCIAL RESULTS (STANDALONE & CONSOLIDATED) OF THE BANK FOR THE QUARTER AND FINANCIAL YEAR ENDED 31ST MARCH 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d0189863-b62e-447c-8d21-10d64dd7eb7a.pdf)
,2024-10-25,"[REVIEWED FINANCIAL RESULTS (STANDALONE & CONSOLIDATED) OF THE BANK FOR THE QUARTER AND HALF YEAR ENDED 30TH SEPTEMBER, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d66284e2-284d-4a2e-bad4-a3f7c39fb34b.pdf)"
,2024-07-27,"[Financial Results June, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fc233b03-0ac7-4ccd-8017-af5f6c37d285.pdf)"
,2024-05-04,"[AUDITED FINANCIAL RESULTS (STANDALONE & CONSOLIDATED) OF THE BANK FOR THE QUARTER AND FINANCIAL YEAR ENDED 31ST MARCH, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a739ac72-7dff-4baa-95f0-f6bcfba4d2f9.pdf)"
,2024-01-20,"[REVIEWED FINANCIAL RESULTS (STANDALONE & CONSOLIDATED) OF THE BANK FOR THE QUARTER AND NINE MONTHS ENDED 31ST DECEMBER, 2023](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6666af86-feb9-4f28-b292-c393df01237c.pdf)"
,2023-10-20,"[REVIEWED FINANCIAL RESULTS (STANDALONE & CONSOLIDATED) OF THE BANK FOR THEQUARTER AND HALF YEAR ENDED 30TH SEPTEMBER, 2023](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff46623d-66d2-4e85-827b-2265d9549504.pdf)"
,Date,Document
,---,---
,Oct 2025,[Concall - Oct 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b8e74164-bc5e-4680-a0bc-b321aac5c747.pdf)
,Oct 2025,[Concall - Oct 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b8e74164-bc5e-4680-a0bc-b321aac5c747.pdf)
,Oct 2023,[Concall - Oct 2023](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a599e37c-ac84-40a5-9a2c-6ebd59113547.pdf)
,Oct 2023,[Concall - Oct 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a599e37c-ac84-40a5-9a2c-6ebd59113547.pdf)
,Oct 2022,[Concall - Oct 2022](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f06d8ed1-bd3f-450e-9590-f3e2c7a42ec0.pdf)
,Oct 2022,[Concall - Oct 2022](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f06d8ed1-bd3f-450e-9590-f3e2c7a42ec0.pdf)
,Nov 2023,[Concall - Nov 2023](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=059de3e5-3719-4e77-bd71-471f3c5744f1.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f7d1b14c-ec09-4e6e-956a-b7750b2a7a1b.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f7d1b14c-ec09-4e6e-956a-b7750b2a7a1b.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/41757cf1-8ce1-47e1-b2a7-428f064fd872.pdf)
,Date,Document
,---,---
,2025-07-25,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff34c564-d7c6-478b-8f86-73acfec558a1.pdf)
,Date,Document
,---,---
,from bse,[Annual Report 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/c8ebd954-d4bc-4986-9f89-d9611e417864.pdf)
,from bse,[Annual Report 2024 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/0d7db9d9-fb8a-4f11-b3b2-4af9c3e4ef1b.pdf)
,from bse,[Annual Report 2023 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/7b895ba7-29ae-4e1b-b095-5c2ca14a9462.pdf)
,from bse,[Annual Report 2022 from bse](https://www.bseindia.com/bseplus/AnnualReport/532209/74052532209.pdf)
,Date,Document
,---,---
,2022-10-21,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3653e304-ac22-40c7-be03-703dd923afd9.pdf)
,Date,Document
,---,---
,2022-08-16,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=039ed26f-b28e-4433-b93b-8bfcf04d52bb.pdf)
,2022-05-17,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=af9057a5-6a39-484d-9758-844792ae78e3.pdf)
