Item,Date,Document
,"7 Mar - IT Dept. u/s270A penalty Rs.1,35,24,064 for alleged education-cess deduction; order dated 06/03/2026.","[Announcement Under Regulation 30 (SEBI LODR) 7 Mar - IT Dept. u/s270A penalty Rs.1,35,24,064 for alleged education-cess deduction; order dated 06/03/2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/260303dd-40b7-4214-b94b-af88ad3dd243.pdf)"
,"4 May - Board meeting on May 14, 2026 to approve audited results and consider final dividend for FY26.","[Board Meeting Intimation for Approving, Inter-Alia For Approving Standalone And Consolidated Audited Financial Results Of The Company And Recommend Final Dividend, If Any For The Financial Year Ended March 31, 2026 4 May - Board meeting on May 14, 2026 to approve audited results and consider final dividend for FY26.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/1379e1d7-ba1b-46a1-89ce-530059c92f54.pdf)"
,"4 May - Board meeting on May 14, 2026 to approve audited results and consider final dividend for FY26.","[Board Meeting Intimation for Approving, Inter-Alia For Approving Standalone And Consolidated Audited Financial Results Of The Company And Recommend Final Dividend, If Any For The Financial Year Ended March 31, 2026 4 May - Board meeting on May 14, 2026 to approve audited results and consider final dividend for FY26.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/1379e1d7-ba1b-46a1-89ce-530059c92f54.pdf)"
,"31 Mar - Trading window closed April 1, 2026 until 48 hours after FY2026 results declaration.","[Closure of Trading Window 31 Mar - Trading window closed April 1, 2026 until 48 hours after FY2026 results declaration.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/d7ecb46b-75cc-4c57-94de-2af1e7e16ec0.pdf)"
,"2d - CFCL will hold Q4 and FY26 earnings conference call on May 15, 2026 at 11 AM IST.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 2d - CFCL will hold Q4 and FY26 earnings conference call on May 15, 2026 at 11 AM IST.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/42461783-80c7-4b8a-b77a-983876026635.pdf)"
,"29 Apr - WNA and ANS production starts May 15, 2026; HDAN by May 31, 2026 at Gadepan plant.","[Announcement Under Reg 30 (LODR) - Update 29 Apr - WNA and ANS production starts May 15, 2026; HDAN by May 31, 2026 at Gadepan plant.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/4c5b36bd-b45e-42de-8408-2826e65c2a82.pdf)"
,"29 Apr - WNA and ANS production starts May 15, 2026; HDAN by May 31, 2026 at Gadepan plant.","[Announcement Under Reg 30 (LODR) - Update 29 Apr - WNA and ANS production starts May 15, 2026; HDAN by May 31, 2026 at Gadepan plant.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/4c5b36bd-b45e-42de-8408-2826e65c2a82.pdf)"
,"24 Apr - Ajay Tayal, Head-Manufacturing, ceased as Senior Management Personnel from April 24, 2026.","[Announcement under Regulation 30 (LODR)-Change in Management 24 Apr - Ajay Tayal, Head-Manufacturing, ceased as Senior Management Personnel from April 24, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/1e06edfc-f051-4a7e-a9d7-b1e579dcecb4.pdf)"
,"20 Mar - In continuation to our letter dated March 17, 2026 and pursuant to Regulation 30 of SEBI (LODR) Regulations, 2015, we are enclosing herewith a copy …","[Announcement under Regulation 30 (LODR)-Investor Presentation 20 Mar - In continuation to our letter dated March 17, 2026 and pursuant to Regulation 30 of SEBI (LODR) Regulations, 2015, we are enclosing herewith a copy …](https://www.bseindia.com/xml-data/corpfiling/AttachHis/cc586b5e-b21e-4fa6-9b2b-942f8b549bfd.pdf)"
