Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,37.98%,37.91%,37.88%,37.88%,37.68%,37.63%,37.63%,37.63%,37.59%,37.59%,37.5%,37.47%
FIIs,31.22%,30.47%,30.91%,32.13%,32.27%,32.63%,33.25%,32.99%,30.33%,29.66%,27.97%,23.72%
DIIs,18.24%,19.08%,19.4%,18.69%,18.9%,18.58%,18.17%,18.36%,21.01%,21.83%,23.42%,27.82%
Government,0.51%,0%,0.66%,0.68%,0.66%,0.66%,0.66%,0.66%,0.66%,0.66%,0.66%,0%
Public,8.64%,8.19%,7.77%,7.37%,7.19%,7.25%,7.13%,7.2%,7.23%,6.15%,6.27%,6.77%
Others,3.41%,4.35%,3.37%,3.25%,3.29%,3.25%,3.16%,3.17%,3.18%,4.11%,4.17%,4.22%
No. of Shareholders,266640,238149,209451,186720,186599,200143,193534,202670,221099,223018,236961,257916
