Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1663,1097,1058,600,1449,949,1053,1043,1629,1568,1484,1253
Expenses,1531,1054,1023,656,1414,918,968,1019,1590,1611,1435,1283
Operating Profit,132,43,36,-57,35,32,85,24,39,-43,49,-30
OPM %,8,3.9,3.4,-9,2.4,3.3,8,2.3,2.4,-2.7,3.3,-2.4
Other Income,39,54,-129,60,48,57,76,52,51,39,34,34
Interest,61,62,61,62,61,62,60,62,62,62,64,62
Depreciation,5,5,11,5,6,12,13,7,8,9,12,7
Profit before tax,105,30,-166,-64,15,15,88,7,21,-74,6,-64
Tax %,0,0,-52,-24,28,46,20,40,2,-8,46,-4
Net Profit,105,30,-79,-49,11,8,71,4,21,-68,3,-62
EPS in Rs,1.63,0.47,-1.22,-0.75,0.17,0.12,1.09,0.07,0.32,-1.05,0.05,-0.96
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,1927,1955,2770,3259,4425,6198,5051,4051,5724,5934,,
Expenses,1759,1945,2491,2708,3829,5443,4693,3956,5655,5919,,
Operating Profit,168,10,279,551,596,755,358,95,69,15,,
OPM %,9,0.5,10,17,13,12,7,2.3,1.2,0.3,,
Other Income,42,457,1004,68,22,136,-42,241,176,159,,
Interest,321,281,289,245,244,248,247,246,250,250,,
Depreciation,17,23,18,23,27,30,27,37,36,35,,
Profit before tax,-129,163,976,350,346,613,42,54,-40,-111,,
Tax %,0,0,0,0,0,0,-206,23,-1,—,,
Net Profit,-129,163,976,350,346,613,128,41,-40,-106,,
EPS in Rs,-1.99,2.51,15.08,5.42,5.35,9.47,1.98,0.64,-0.61,-1.64,,
Dividend Payout %,0,0,0,0,0,11,49,61,0,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,647,647,647,647,647,647,647,647,647,647,,
Reserves,-2159,-2286,-2119,-1139,-827,15,627,711,724,703,,
Borrowings,2402,2278,2274,1821,1822,1838,1842,1810,1805,3985,,
Other Liabilities,715,1215,1547,1317,1756,2276,2379,2682,2860,631,,
Total Liabilities,1605,1854,2348,2646,3399,4775,5494,5850,6036,5967,,
Fixed Assets,297,295,296,258,286,816,814,827,951,949,,
CWIP,25,18,18,39,55,43,105,224,216,294,,
Investments,46,59,69,78,86,98,113,130,158,185,,
Other Assets,1238,1482,1966,2271,2972,3819,4463,4669,4710,4539,,
Total Assets,1605,1854,2348,2646,3399,4775,5494,5850,6036,5967,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,31,224,-410,214,1021,152,638,280,140,-996,,
Cash from Investing Activity,75,-3,416,336,-854,-157,-765,213,-282,952,,
Cash from Financing Activity,-94,-207,-45,-508,-36,8,-5,-107,-75,-6,,
Net Cash Flow,12,14,-40,42,130,3,-132,386,-217,-49,,
Free Cash Flow,24,215,0,1144,988,88,556,126,-13,-1106,,
CFO/OP,69,133,-4256,81,184,24,84,78,147,-1439,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,99,69,76,51,12,14,28,11,26,22,,
Inventory Days,158,184,197,138,112,93,103,134,128,101,,
Days Payable,109,150,120,49,76,77,37,54,60,20,,
Cash Conversion Cycle,148,102,152,141,47,30,94,91,94,104,,
Working Capital Days,-1,-20,13,-60,-228,-159,-120,-175,-239,-126,,
ROCE %,6,25,1,27,40,33,30,17,9,5,,
