Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1350,2190,1515,1755,1226,1140,1341,1583,1438,1156,1386,1776
Expenses,939,1613,788,965,840,850,952,982,968,982,1265,1017
Operating Profit,411,577,727,790,386,290,388,601,471,174,121,759
OPM %,30,26,48,45,32,25,29,38,33,15,9,43
Other Income,-70,-56,46,24,79,116,26,48,40,56,84,-163
Interest,117,105,109,109,110,97,97,97,100,91,87,102
Depreciation,116,117,116,118,120,116,116,117,119,119,117,117
Profit before tax,108,299,548,588,234,193,201,435,292,19,2,377
Tax %,36,42,-7,41,22,34,23,36,38,80,775,-24
Net Profit,69,173,589,349,183,127,156,278,182,4,-13,469
EPS in Rs,0.1,0.25,0.86,0.51,0.27,0.18,0.23,0.41,0.27,0.01,-0.02,0.68
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,4877,3892,3284,3302,4625,5787,6763,5462,5563,5756,,
Expenses,3352,2623,2396,2144,3512,4666,4527,3608,4196,4231,,
Operating Profit,1525,1268,887,1157,1113,1121,2236,1855,1367,1525,,
OPM %,31,33,27,35,24,19,33,34,25,26,,
Other Income,41,219,-1074,293,235,129,-73,245,228,18,,
Interest,2614,1474,652,579,556,560,449,414,375,380,,
Depreciation,819,528,479,480,481,464,465,470,473,473,,
Profit before tax,-1867,-515,-1318,392,310,225,1249,1216,747,689,,
Tax %,-9,-29,63,28,65,75,18,33,40,—,,
Net Profit,-1690,-367,-2147,281,107,55,1022,814,451,641,,
EPS in Rs,-2.66,-0.64,-3.16,0.33,0.16,0.08,1.49,1.19,0.66,0.94,,
Dividend Payout %,0,0,0,0,0,0,0,0,0,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,5996,5996,5996,6840,6853,6853,6853,6853,6853,6853,,
Reserves,3391,1783,1381,3158,3429,3536,3592,4614,5428,5879,,
Borrowings,23994,23416,23194,6023,5236,5078,4761,4246,3778,3391,,
Other Liabilities,4454,5907,6690,1822,1476,1879,2101,1590,1726,1834,,
Total Liabilities,37836,37102,37260,17844,16994,17347,17307,17303,17786,17958,,
Fixed Assets,27437,31093,30650,15251,14272,13803,13385,13007,12696,12280,,
CWIP,4848,561,534,477,411,395,419,240,249,277,,
Investments,1986,1986,1986,21,112,234,191,525,490,483,,
Other Assets,3565,3461,4090,2095,2199,2915,3312,3532,4350,4918,,
Total Assets,37836,37102,37260,17844,16994,17347,17307,17303,17786,17958,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,1413,1782,1178,1028,813,845,767,1927,1714,1301,,
Cash from Investing Activity,-802,-230,-191,-145,280,-113,109,-991,39,-676,,
Cash from Financing Activity,-672,-1543,-1020,-822,-1136,-711,-880,-964,-892,-762,,
Net Cash Flow,-61,9,-33,61,-43,22,-3,-28,862,-138,,
Free Cash Flow,501,1553,1024,962,761,742,648,1729,1472,1298,,
CFO/OP,82,113,94,116,70,76,69,87,103,102,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,80,73,111,45,87,73,74,64,63,72,,
Cash Conversion Cycle,80,73,111,45,87,73,74,64,63,72,,
Working Capital Days,-373,-558,-782,-118,-30,-5,19,28,45,41,,
ROCE %,3,3,3,2,5,6,5,14,10,7,,
