Item,Indicator,Value,Signal
,SMA (10),307.31,Sell
,EMA (10),307.27,Sell
,SMA (20),313.14,Sell
,EMA (20),313.8,Sell
,SMA (50),327.87,Sell
,EMA (50),326.99,Sell
,SMA (100),346.06,Sell
,EMA (100),338.12,Sell
,SMA (200),348.54,Sell
,EMA (200),352.07,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),28.9,Buy
,"MACD (12,26,9)",-8.44,Sell
,"Stochastic (14,3,3)",10.8,Buy
,ADX (14),37.26,Buy
,Williams %R (14),-80.09,Buy
,ATR (14),6.62,Neutral
,ROC (12),-3.83,Sell
,Stoch RSI (14),9.3,Buy
,"UO (7,14,28)",40.55,Neutral
