Item,Indicator,Value,Signal
,SMA (10),146.3,Sell
,EMA (10),145.52,Sell
,SMA (20),145.68,Sell
,EMA (20),145.58,Sell
,SMA (50),143.77,Sell
,EMA (50),145.73,Sell
,SMA (100),149.54,Sell
,EMA (100),148.29,Sell
,SMA (200),151.14,Sell
,EMA (200),157.47,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),42.29,Neutral
,"MACD (12,26,9)",0.2,Sell
,"Stochastic (14,3,3)",21.78,Neutral
,ADX (14),22.91,Neutral
,Williams %R (14),-85.27,Buy
,ATR (14),4.5,High Volatility
,ROC (12),-4.25,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",48.86,Neutral
