Item,Indicator,Value,Signal
,SMA (10),3982.47,Sell
,EMA (10),3974.67,Sell
,SMA (20),3992.76,Sell
,EMA (20),3968.32,Sell
,SMA (50),3834.02,Buy
,EMA (50),3875.36,Buy
,SMA (100),3764.99,Buy
,EMA (100),3740.41,Buy
,SMA (200),3468.52,Buy
,EMA (200),3545.5,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),50.99,Neutral
,"MACD (12,26,9)",25.08,Sell
,"Stochastic (14,3,3)",26.77,Neutral
,ADX (14),23.26,Neutral
,Williams %R (14),-66.12,Neutral
,ATR (14),93.5,Neutral
,ROC (12),-2.13,Sell
,Stoch RSI (14),15.45,Buy
,"UO (7,14,28)",43.74,Neutral
