Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
FIIs,44.38%,43.64%,44.78%,45.47%,46.21%,45.69%,45.82%,46.76%,45.56%,43.87%,34.49%,49.82%
DIIs,45.51%,46.24%,45.34%,44.7%,44.17%,44.95%,44.78%,43.9%,45.06%,46.73%,39.95%,42.31%
Government,0.26%,0.27%,0.28%,0.28%,0.27%,0.27%,0.27%,0.27%,0.27%,0.27%,0.22%,0.22%
Public,7.68%,7.64%,7.45%,7.4%,7.16%,7.14%,7.17%,7.1%,7.19%,7.24%,5.87%,6.03%
Others,2.17%,2.2%,2.15%,2.15%,2.19%,1.95%,1.97%,1.97%,1.93%,1.89%,19.48%,1.62%
No. of Shareholders,1790880,1802210,1785570,1803050,1812910,1845310,1902500,1875920,2020380,2139600,2082900,2104810
