Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1978,1942,2075,2071,2108,2275,2228,2464,2766,2809,2907,3152
Expenses,1737,1703,1830,1830,1879,2025,1970,2199,2456,2495,2639,2798
Operating Profit,240,239,245,241,229,250,258,265,309,314,267,354
OPM %,12,12,12,12,11,11,12,11,11,11,9,11
Other Income,26,20,28,28,35,17,36,43,8,4,31,10
Interest,19,18,23,19,20,24,26,28,28,35,40,40
Depreciation,36,36,45,42,45,46,53,52,60,63,70,74
Profit before tax,211,204,204,208,200,198,216,228,229,220,189,250
Tax %,26,25,27,25,25,27,26,26,28,29,28,27
Net Profit,157,153,150,155,151,145,161,168,164,157,136,183
EPS in Rs,4.49,4.35,4.28,4.41,4.27,4.13,4.62,4.85,4.72,4.53,3.91,5.28
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,3614,3890,4135,4644,5427,6936,7772,8681,10946,11633,,
Expenses,3237,3490,3668,4092,4835,6235,6834,7703,9787,10388,,
Operating Profit,376,400,467,552,592,701,938,979,1159,1245,,
OPM %,10,10,11,12,11,10,12,11,11,11,,
Other Income,36,21,33,42,23,71,98,117,83,53,,
Interest,147,139,132,87,69,82,83,88,131,143,,
Depreciation,50,69,91,108,123,127,153,186,245,267,,
Profit before tax,216,214,277,398,424,563,801,822,866,888,,
Tax %,33,36,28,27,27,25,25,26,28,—,,
Net Profit,144,137,199,289,309,423,598,612,625,640,,
EPS in Rs,4.21,3.96,5.77,8.57,9.14,11.6,17.09,17.43,18.01,18.44,,
Dividend Payout %,4,4,9,12,11,9,9,17,17,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,27,32,32,32,32,32,35,35,35,35,,
Reserves,638,1147,1297,1449,1724,1966,2722,3337,3819,4486,,
Borrowings,1610,1548,1690,1764,1570,1320,1221,917,1261,1610,,
Other Liabilities,460,529,554,573,787,1042,1341,1753,2298,2934,,
Total Liabilities,2735,3256,3573,3818,4112,4359,5319,6042,7413,9064,,
Fixed Assets,374,566,601,906,880,905,995,1160,1404,1852,,
CWIP,40,28,42,17,33,35,27,41,45,67,,
Investments,14,14,36,33,29,25,127,183,223,48,,
Other Assets,2308,2648,2894,2862,3171,3394,4170,4657,5741,7097,,
Total Assets,2735,3256,3573,3818,4112,4359,5319,6042,7413,9064,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,227,60,103,477,445,517,258,757,462,910,,
Cash from Investing Activity,-83,-233,-137,-83,-101,-145,-395,-201,-219,-845,,
Cash from Financing Activity,-137,160,44,-404,-346,-358,136,-538,-150,-127,,
Net Cash Flow,7,-13,10,-10,-2,15,0,17,93,-62,,
Free Cash Flow,149,-169,-11,393,346,366,115,556,224,554,,
CFO/OP,77,43,52,119,101,106,55,97,71,99,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,52,47,50,55,38,41,35,32,32,29,,
Inventory Days,231,251,247,222,261,247,254,249,286,248,,
Days Payable,35,50,37,33,59,74,90,88,116,101,,
Cash Conversion Cycle,248,248,260,244,240,215,199,193,202,176,,
Working Capital Days,15,61,73,78,93,91,100,105,100,82,,
ROCE %,16,14,12,13,14,14,17,21,19,18,,
